CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Max Ruelokke,Chair and CEO,2008-07-03,2013-02-13,25,Max Ruelokke
Max Valiquette,Director,2024-02-20,2024-05-27,3,Max Valiquette
Maxence Bernier,Senior Policy Advisor,2020-01-16,2022-01-28,382,"Maxance Bernier, Maxence  Bernier , Maxence Bernier"
Maxence Huard Lefebvre,Constituency Assistant,2016-09-16,2016-09-16,1,Maxence Huard Lefebvre
Maxim Berdichevsky,Deputy Director,2015-12-18,2015-12-18,1,Maxim Berdichevsky
Maxime Beaudoin,Assistant Director,2012-11-06,2024-01-18,4,Maxime Beaudoin
Maxime Beaupre,Director of Income Security,2014-08-28,2021-03-04,7,"Maxime Beaupre, Maxime Beaupré"
Maxime Belanger,Stakeholder Relations Advisor,2022-01-14,2022-01-31,8,"Maxime Belanger, Maxime Bélanger"
Maxime Bernier,Minister of State,2010-10-26,2019-04-29,236,"Hon Maxime Bernier, Hon. Maxime Bernier, Hon. Maxime Bernier, P.C., M.P., L'Honorable Maxime Bernier, MAXIME BERNIER, Maxime Bernier, Maxine Bernier, The Hon. Maxime Bernier, The Honourable Maxime Bernier, The Honourable Maxime Bernier, P.C., M.P., maxine bernier"
Maxime Blais,Staffer to Senator,2023-10-17,2024-06-12,6,Maxime Blais
Maxime Blanchet-jocas,Director General,2021-11-15,2021-11-15,1,Maxime  Blanchet-Jocas
Maxime Blanchette-joncas,Member of Parliament,2020-02-03,2025-02-24,88,"Maxime  Blanchette-Joncas, Maxime Blanchet-Joncas, Maxime Blanchette Joncas, Maxime Blanchette-Jonas, Maxime Blanchette-Joncas, Maxime Glanchette-Joncas"
Maxime Dube,Policy Analyst,2024-12-16,2024-12-16,1,Maxime Dubé
Maxime Duchene,Economic Development Advisor,2022-03-24,2022-09-22,2,"Maxime  DuChêne, Maxime DuChêne"
Maxime Duchesne,Research Assistant,2023-11-06,2023-11-06,1,Maxime Duchesne
Maxime Grondin,Senior Program Advisor,2022-01-20,2022-01-20,1,Maxime Grondin
Maxime Guenette,Assistant Commissioner | Chief Privacy Officer,2016-11-22,2023-11-29,20,"Maxime  Guenette, Maxime Guenette"
Maxime Hamelin,Economic Development Advisor,2024-09-12,2024-09-12,1,Maxime Hamelin
Maxime Hupe,Parliamentary Affairs Advisor,2017-12-08,2018-05-30,2,Maxime Hupe
Maxime Joncas,Member of Parliament,2020-02-26,2020-02-26,1,Maxime Joncas
Maxime Joncas-blanchette,Member of Parliament,2020-02-26,2024-11-27,6,"Maxime  Joncas-Blanchette, Maxime Joncas-Blanchet, Maxime Joncas-Blanchette"
Maxime Laliberte,Policy Advisor,2009-03-19,2015-07-29,43,"Maxime Laliberte, Maxime Laliberté, maxime Laliberté"
Maxime Leblond,Intern,2018-02-08,2018-02-08,1,Maxime Leblond
Maxime Lelievre,Policy Analyst,2018-10-10,2018-10-10,1,Maxime Lelievre
Maxime Lessard-lachance,Policy Advisor,2013-03-18,2020-12-18,2,Maxime Lessard-Lachance
Maxime Pedneault,"Senior Advisor, Office of the Deputy Minister",2022-08-19,2022-08-19,2,Maxime Pedneault
Maxime Perreault-varin,Advisor to Member of Parliament,2017-06-20,2019-02-05,9,Maxime Perreault-Varin
Maxime Rioux,Program Officer,2022-01-18,2022-01-18,1,Maxime Rioux
Maxime Robert,Press Secretary,2012-03-09,2015-01-19,3,Maxime Robert
Maxime Savard,"Manager, Business Scale-Up and Productivity",2023-12-04,2024-01-25,2,Maxime Savard
Maxime Therien,Trade Commissioner,2024-07-03,2024-07-03,1,Maxime Therien 
Maxime Thibault,"Senior Manager, Project Services",2018-10-24,2018-10-24,1,Maxime Thibault
Maxime Tremblay,Regulatory Affairs Specialist,2020-06-08,2020-06-08,1,Maxime Tremblay
Maximilian Baylor,Director General,2013-07-16,2025-03-24,59,"Maximilan  Baylor, Maximilian  Baylor, Maximilian Baylor, Maximilian Baylor , Maximillian Baylor"
Maximilian Lepur,Assistant,2024-06-06,2024-06-06,1,maximilian lepur
Maximiliano Bonito,"Manager, Indigenous Homelessness Liaison Unit",2017-03-08,2025-05-26,2,Maximiliano Bonito
Maximilien Depontailler,Legislative Assistant and Policy Advisor,2013-10-24,2022-02-17,9,"Maximilien  Depontailler, Maximilien Depontailler"
Maximilien Genest,Officer,2023-02-17,2024-04-25,3,"Maximilien  Genest , Maximilien Genest, Maximillian Genest"
Maximilien Roy,Policy Advisor,2010-11-19,2018-10-29,214,"MAXIMILIEN ROY, Maximilen Roy, Maximilian Roy, Maximiliem Roy, Maximilien Roy, Maximillen Roy, Maximillian Roy, Maximillien Roy, Maximllien Roy, Maxmilien Roy, Maxmillien Roy, maximilien roy"
Maxine Beaupre,Senior Advisor,2015-09-10,2015-09-10,1,Maxine Beaupre
Maxine Bilodeau,Director,2016-08-16,2024-12-17,6,Maxine Bilodeau
Maxine Grier,Deputy Director,2018-03-16,2018-03-16,1,Maxine Grier
Maxine Ifill,Director General,2024-11-19,2024-11-19,1,Maxine Ifill
May Bryan,Member of Parliament,2016-06-13,2018-03-22,3,"May Brian, May Bryan"
May Chow,Deputy Director,2013-07-24,2022-11-01,10,May Chow
May Elizabeth,Member of Parliament,2015-02-03,2016-09-08,3,May Elizabeth
May Wong,Deputy Director,2014-10-22,2014-10-22,1,May Wong
Maya Berci,"Director, New Substances Assessment",2017-03-29,2023-11-01,4,"Maya  Berci, Maya Berci"
Maya Bhusar,Legal Officer,2009-02-02,2009-02-02,1,Maya Bhusar
Maya Bogenicht,Special Assistant,2015-12-22,2016-02-02,2,Maya Bogenicht
Maya Borgenicht,Policy Advisor,2015-12-14,2018-05-10,71,Maya Borgenicht
Maya Brogenicht,"Advisor, Housing",2017-10-12,2017-10-12,1,Maya Brogenicht
Maya Dura,Press Secretary,2018-09-05,2019-02-07,8,Maya Dura
Maya El-khoury,Trade Commissioner,2024-01-19,2024-01-19,1,Maya El-Khoury
Maya Eyssen,Senior Strategic Communications Advisor,2021-10-21,2022-01-07,2,Maya Eyssen
Maya Farhat,"Manager, Science and Research Sector",2022-11-03,2022-11-03,1,Maya Farhat
Maya Villeneuve,Associate Director,2015-01-16,2023-06-15,6,Maya Villeneuve
Mayank Rastogi,Manager | Senior Policy Advisor,2016-02-02,2022-11-29,4,Mayank Rastogi
Maygan Mcguire,Senior Manager,2022-02-25,2025-05-21,9,"Maygan  McGuire , Maygan McGuire, Maygan Mcguire"
Mayssam Ibrahim,Policy Advisor,2022-03-07,2022-12-12,6,"Mayssam  Ibrahim, Mayssam Ibrahim"
Mayumi Nakamura,Trade Commissioner,2020-03-17,2020-03-17,1,Mayumi Nakamura
Mayumi Suda,Public Facilities,2016-04-15,2016-04-15,1,Mayumi Suda
Mazen Mahfouz,Trade Commissioner,2011-01-25,2011-01-25,1,Mazen Mahfouz
Mazhar Shafiq,Constituency Assistant,2021-02-09,2023-05-15,4,Mazhar Shafiq
Mazic Vlado,Information Systems and Innovation,2022-11-02,2022-11-02,1,Mazic Vlado
Mazier Dan,Member of Parliament,2020-01-30,2020-01-30,1,Mazier Dan
Mcbain Matthew,Advisor,2015-02-19,2015-02-19,1,McBain Matthew
Mccallum John,Member of Parliament,2009-05-06,2009-05-06,1,McCallum John
Mccalum John,Minister,2015-11-17,2015-11-17,1,McCalum John
Mccann Tyler,Policy Advisor,2008-08-01,2009-12-07,2,McCann Tyler
Mccauley Steve,Director General,2011-03-23,2011-03-23,1,McCauley Steve
Mccloskey Shane,Senior Special Assistant,2019-05-28,2019-05-28,1,McCloskey Shane
Mccoleman Phil,Member of Parliament,2011-06-16,2012-10-23,2,McColeman Phil
Mccormick Jesse,"Director, Indigenous Relations and Regulatory Affairs",2016-04-12,2016-04-12,1,McCormick Jesse
Mcdade Kathryn,Assistant Deputy Minister,2013-10-30,2013-10-30,1,McDade Kathryn
Mcdonald Gerard,Assistant Deputy Minister,2013-11-19,2013-11-19,1,McDonald Gerard
Mcdougall Dan,"Assistant Deputy Minister, International Affairs | Chief Negotiator",2014-05-06,2014-05-06,1,McDougall Dan
Mcfarlane David,Director of Policy,2016-03-31,2018-09-27,5,McFarlane David
Mcfarlane Greg,Policy Advisor,2010-05-05,2014-04-24,4,"McFarlane Greg, Mcfarlane Greg"
Mcgovern David,Associate Deputy Minister,2017-11-28,2017-11-28,1,McGovern David
Mcgovern Peter,Assistant Deputy Minister,2013-06-21,2013-06-21,1,McGovern Peter
Mcgrath Anne,Chief of Staff,2011-10-04,2011-10-04,1,McGrath Anne
Mcinnis Thomas Johnson,Senator,2020-02-25,2020-02-25,1,McInnis Thomas Johnson
Mcintyre Patrick,Director of Policy,2012-03-26,2012-03-26,1,McIntyre Patrick
Mckay John,Member of Parliament,2013-12-12,2013-12-12,1,McKay John
Mckendry Martin,Staffer to Senator,2017-11-09,2017-11-09,1,McKendry Martin
Mckenzie Radan,Policy Advisor to the Minister of Natural Resources,2017-12-19,2017-12-19,1,McKenzie Radan
Mclean Greg,Member of Parliament,2021-06-11,2021-06-11,1,McLean Greg
Mcnabb David,Director General,2017-12-19,2017-12-19,1,McNabb David
Mcnair Michael,"Director, Policy, Research and Parliamentary Affairs",2014-06-12,2014-06-12,1,McNair Michael
Me Guy Mc Kenzie,Deputy Minister | President,2013-06-19,2013-06-19,1,Me Guy Mc Kenzie
Meagan Clarke,Senior Industry Development Officer,2017-01-11,2018-05-24,2,Meagan Clarke
Meagan Hill,Policy Advisor,2016-07-15,2016-08-12,2,Meagan Hill
Meagan Murdoch,Director of Communications,2009-04-20,2015-01-26,79,"MEAGAN MURDOCH, Meagan Murdoch, Meagan Murdock, Meagen Murdoch, Meaghan Murdoch, Megan Murdoch, Meghan Murdoch, meagan mMurdoch"
Meagan Nichols,Director General,2018-03-19,2018-03-19,2,Meagan Nichols
Meagan Vestby,Legal Affairs,2022-06-23,2022-06-23,1,Meagan Vestby
Meaghan Bennett,Senior Policy Analyst,2017-12-06,2020-06-15,8,Meaghan Bennett
Meaghan Browne,"Advisor, President's Office",2024-09-05,2024-09-05,1,Meaghan Browne
Meaghan Ferrigno,Chief Data Officer,2022-10-04,2022-10-04,1,Meaghan Ferrigno
Meaghan Flaherty,Assistant,2014-10-07,2014-10-07,1,Meaghan Flaherty
Meaghan Harris,Manager,2025-02-06,2025-02-06,1,Meaghan Harris
Meaghan Pelton,Deputy Director,2017-05-30,2024-06-26,6,Meaghan Pelton
Meaghan Pritchard,Director of Operations,2023-04-26,2023-04-26,1,Meaghan Pritchard
Meaghan Squire,Policy Analyst,2025-02-10,2025-02-10,1,Meaghan  Squire
Meaghan Sullivan,Senior Program Officer,2024-02-09,2024-05-07,7,Meaghan Sullivan
Meara Angen,Technical Leader,2023-11-28,2023-11-28,1,Meara Angen
Mehek Noorani,Parliamentary Affairs Advisor,2023-10-03,2024-11-04,12,"Meehek Noorani, Mehek Noorani"
Meena Andrews,Corporate Secretariat,2011-04-20,2011-05-11,2,"Meena Andrews, Menna Andrews"
Meena Ballantyne,Assistant Deputy Minister,2008-07-03,2016-10-17,95,"Meena Ballantyne, meena ballantyne"
Meena Ballyntyne,"Assistant Secretary to Cabinet, Social Development Policy",2012-10-31,2012-10-31,1,Meena Ballyntyne
Meena Bhullar,Departmental Advisor,2017-09-15,2024-09-30,3,Meena Bhullar
Meena Bibra,Policy Analyst,2019-01-31,2019-01-31,1,Meena Bibra
Meena Chauhan,Analyst,2024-10-29,2024-10-29,1,Meena Chauhan
Meg Beckel,Chief Executive Officer,2015-12-10,2015-12-10,1,Meg Beckel
Meg Nickels,Director General,2018-04-17,2018-04-17,1,Meg Nickels
Megan Baskerville,Environmental Program Officer,2020-09-10,2021-04-07,4,Megan Baskerville
Megan Bettle,"Executive Director, Clinical Trials",2016-03-10,2023-10-16,5,Megan Bettle
Megan Beverley,Economist,2018-08-14,2018-08-14,1,Megan Beverley
Megan Blumenthal,Parliamentary Assistant,2016-04-18,2022-10-03,16,Megan Blumenthal
Megan Bowers,Policy Advisor,2024-02-28,2025-02-07,3,Megan Bowers
Megan Buttle,Special Assistant,2016-10-05,2017-06-20,44,Megan Buttle
Megan Cain,Director,2012-07-17,2017-11-09,4,Megan Cain
Megan Clifford,"First Secretary, Economic",2015-04-20,2015-08-26,4,"Megan Ciifford, Megan Clifford"
Megan Clumpus,Advisor,2019-08-06,2019-08-06,1,Megan Clumpus
Megan Devries,Policy Analyst,2024-06-26,2024-06-26,1,Megan DeVries
Megan Dykeman,Member of Parliament,2022-07-13,2022-07-13,1,Megan Dykeman
Megan Ellis,Manager,2024-02-15,2024-02-15,2,Megan Ellis
Megan Gao,Intern,2016-05-31,2016-05-31,1,Megan Gao
Megan Hamilton,"Head, Regulatory Cooperation and Implementation Unit",2022-09-20,2024-10-30,6,"Megan  Hamilton, Megan Hamilton, Megan Hmilton"
Megan Hooper,Senior Policy Analyst,2021-08-06,2021-08-06,1,Megan Hooper
Megan Imrie,Director General,2013-06-27,2017-05-03,5,Megan Imrie
Megan Jarosch,Senior Advisor,2021-04-26,2025-05-09,53,"Megan  Jarosch, Megan  Jarosch , Megan Jarosch, Megan Jarosh"
Megan Jordan,Parliamentary Assistant,2019-05-06,2019-05-06,2,Megan Jordan
Megan Lane,Assistant,2023-04-24,2023-04-24,1,Megan Lane
Megan Lawson,Parliamentary Assistant,2013-10-01,2013-10-01,1,Megan Lawson
Megan Leslie,Member of Parliament,2010-09-21,2015-08-26,211,"Meagan Leslie, Megan Leslie, Megan Leslie, M.P., Meghan Leslie, megan leslie"
Megan Lewis,Program Scientist,2011-12-12,2011-12-12,1,Megan Lewis
Megan Little,Special Assistant,2023-05-01,2024-05-08,2,Megan Little
Megan Macdonald,Policy Analyst,2017-05-23,2017-05-23,1,Megan MacDonald
Megan Maceachern,Policy Analyst,2021-06-24,2021-06-24,1,Megan MacEachern
Megan Mcgrath,Parliamentary Assistant,2023-09-26,2024-02-15,5,Megan McGrath
Megan Megan Leslie,Member of Parliament,2012-10-01,2012-10-01,1,Megan Megan Leslie
Megan Nichols,Associate Assistant Deputy Minister,2017-10-24,2025-03-28,259,"Megan  Nichols, Megan  Nichols , Megan  Nicols, Megan Nichols, Megan Nichols , Megan Nicols, megan Nicholls"
Megan Olson,Advisor,2024-11-19,2024-11-19,1,Megan Olson
Megan Pickup,Senior Policy Analyst,2024-02-27,2024-02-27,1,Megan Pickup
Megan Pritchard,"Senior Special Assistant, Executive Operations and Tour",2023-07-17,2023-08-08,2,Megan Pritchard
Megan Rose-martel,Senior Advisor,2024-11-15,2024-11-18,2,Megan Rose-Martel
Megan Ryder-burbidge,Senior Partnership Lead,2013-09-13,2017-05-04,2,Megan Ryder-Burbidge
Megan Sicard,Junior Policy Analyst,2023-01-16,2023-01-16,1,Megan Sicard
Megan Waddington,Constituency Assistant,2024-02-01,2024-02-01,1,Megan Waddington
Meggan Davis,Director,2017-05-16,2024-09-05,5,Meggan Davis
Meghan Baker,Director,2016-02-10,2021-06-22,5,Meghan Baker
Meghan Brown-deschamps,Director of Policy and Strategic Advisor to the Deputy Minister,2025-05-29,2025-05-29,1,Meghan Brown-Deschamps
Meghan Burke,Regional Communications Manager,2020-08-06,2020-08-06,1,Meghan Burke
Meghan Buttle,Policy Advisor,2017-04-04,2017-05-10,2,Meghan Buttle
Meghan Chorney,Parliamentary Assistant,2015-04-21,2015-04-21,1,Meghan Chorney
Meghan Conly,Senior Analyst,2021-10-04,2021-10-18,2,Meghan Conly
Meghan Foran,Senior Policy Analyst,2024-04-03,2024-04-03,1,Meghan Foran
Meghan Hanlon,Counsel,2018-06-20,2018-06-20,1,Meghan Hanlon
Meghan Harris,Assistant,2015-03-12,2015-03-12,1,Meghan Harris
Meghan Kennedy,Senior Innovation Advisor,2022-08-09,2022-08-30,2,Meghan Kennedy
Meghan Sullivan,"Acting Director, Indigenous and External Relations",2023-11-08,2024-10-15,4,"Meghan L Sullivan, Meghan Sullivan"
Meghan Lawson,Legislative Assistant,2014-11-27,2014-11-27,1,Meghan Lawson
Meghan Mahoney,Staffer to Senator,2008-07-21,2008-07-21,2,Meghan Mahoney
Meghan Newman,Policy Advisor,2022-06-14,2023-12-22,7,"Megan  Newman, Meghan Newman"
Meghan Nichols,Associate Deputy Minister,2022-03-31,2024-05-22,2,Meghan Nichols
Meghan Pritchard,Director of Planning and Tour,2020-08-27,2025-05-15,39,"Meghan  Pritchard, Meghan Pritchard"
Meghan Provost,Chief,2017-06-12,2017-06-12,1,Meghan Provost
Meghan Quinlan,Manager,2020-11-20,2020-11-20,1,Meghan Quinlan
Meghan Watkinson,"Director, International Assistance Policy Coordination",2017-11-27,2020-05-19,2,Meghan Watkinson
Mehalan Garoona,Legislative Assistant and Liaison to the Parliamentary Secretary,2017-05-25,2017-05-25,1,Mehalan Garoona
Mehalan Garoonanedhi,Director of Operations,2015-05-22,2023-06-27,50,"Mehalan  Garoonanedhi, Mehalan Garoonanedhi"
Mehalen Garoonanedhi,Senior Policy Advisor,2019-03-28,2020-02-27,2,Mehalen Garoonanedhi
Mehan Hill,Special Assistant,2016-06-29,2016-06-29,1,Mehan Hill
Mehdi Ghobadi,Research Officer,2022-11-29,2022-11-29,1,Mehdi  Ghobadi 
Mehdi Jeeroburkhan,Policy Advisor,2017-02-22,2017-02-22,1,Mehdi Jeeroburkhan
Mehdi Lakhdari,Senior Economist,2008-11-03,2008-11-03,1,Mehdi Lakhdari
Mehdi Majarali,Legislative Assistant,2023-11-20,2023-11-20,2,"Mehdi Majarali, mehdi majarali"
Mehdi Najarali,Communications Assistant,2023-06-15,2024-02-06,5,Mehdi Najarali
Mehreen Khan,Senior Advisor | Economist,2024-02-28,2024-02-28,1,Mehreen Khan
Meili Faille,Member of Parliament,2010-09-20,2024-11-20,20,"Meili  Faille, Meili Faille, Meli Faille, meili  Faille"
Meilli Faille,Policy Advisor,2011-03-02,2023-11-29,5,"Meile Faille, Meille Faille, Meilli Faille"
Meiz Majdoub,"Commanding Officer, Naval Training Development Centre",2021-04-01,2021-04-13,2,Meiz Majdoub
Mel Arnold,Member of Parliament,2015-11-17,2025-01-08,288,"MEL ARNOLD, Mel  Arnold, Mel Arnold, Mel Arnolds"
Mel Rossignol,Staffer,2024-01-08,2024-04-04,4,Mel Rossignol
Mel Tan,Science,2019-10-23,2019-10-23,1,Mel Tan
Melaine Vanstone,"Director General, Multi-Modal and Road Safety Programs",2021-08-13,2025-04-16,7,"Melaine  Vanstone, Melaine Vanstone"
Melanie Achtemichuk,Deputy Managing Director,2024-10-22,2024-10-22,1,Melanie Achtemichuk
Melanie Aitken,Commissioner of Competition,2009-01-26,2012-08-29,16,"Melanie Aiken, Melanie Aikman, Melanie Aitken, Melanie Aitkin"
Melanie Alton,Deputy Director,2014-10-30,2014-10-30,1,Mélanie Alton
Melanie Amyotte,Acting Regulatory Affairs Officer,2012-01-12,2012-01-12,2,Melanie Amyotte
Melanie Anestis,Senior Policy Advisor,2011-10-05,2011-10-05,1,Melanie Anestis
Melanie Benard,Senior Policy Advisor,2024-02-27,2024-02-27,1,Melanie Benard
Melanie Bergeron,Parliamentary Assistant,2024-01-16,2024-01-16,1,Mélanie Bergeron
Melanie Bernard,"Senior Advisor, Outreach and Engagement",2024-01-30,2024-01-30,1,Melanie Bernard
Melanie Bernier,Director,2024-12-03,2024-12-03,1,Melanie Bernier
Melanie Book,Policy and Regional Affairs Advisor,2013-01-14,2023-07-26,19,"Melanie  Book, Melanie Book"
Melanie Bouedec,Special Assistant,2024-11-27,2024-11-27,2,"Melanie Le Bouédec, Mélanie Le Bouédec"
Melanie Boyer,"Assistant, Research Office",2014-05-27,2022-02-01,7,"Mélanie  Boyer, Mélanie Boyer"
Melanie Brown,"Director, Partnerships and Community Engagement",2024-06-12,2025-02-12,3,Melanie Brown
Melanie Campbell,Director,2017-08-11,2025-03-18,26,"Melanie   Campbell, Melanie  Campbell , Melanie Campbell"
Melanie Cullins,National Project Coordinator,2016-01-21,2017-06-12,2,Melanie Cullins
Melanie Daigle,Constituency Assistant,2017-02-14,2017-02-14,2,Mélanie Daigle
Melanie Davis,"Director, ATIP and Executive Correspondence",2024-08-07,2024-08-07,1,Melanie Davis
Melanie Debassige,Vice Chair,2023-11-28,2023-11-28,1,Melanie Debassige
Melanie Desrochers,Senior Policy Advisor,2024-03-13,2025-03-13,5,"Melanie Desrochers, Mélanie  Desrochers, Mélanie Desrochers"
Melanie Drouin,Director,2022-03-10,2024-11-07,4,Melanie Drouin
Melanie Dufour,"International Analysis, Reporting and Coordination",2015-06-24,2015-06-24,1,Melanie Dufour
Melanie Eve Bourque,Constituency Assistant,2017-09-12,2017-09-12,1,Melanie Eve Bourque
Melanie Ferland,Environmental Program Coordinator,2022-05-06,2022-05-06,1,Melanie Ferland
Melanie Frappiere,Policy Advisor,2022-06-16,2022-06-16,1,Melanie Frappiere
Melanie Gagnon,Senior Program Officer,2024-01-25,2024-07-22,5,Melanie Gagnon
Melanie Goulet,Manager,2023-11-06,2025-05-29,48,"Melanie Goulet, melanie Goulet"
Melanie Graham,Staffer,2013-09-13,2016-09-19,4,Melanie Graham
Melanie Harfouche,Policy Analyst,2024-02-27,2024-05-28,3,Melanie Harfouche
Melanie Harnum,Senior Marine Safety Inspector,2023-07-10,2023-07-10,1,Melanie Harnum
Melanie Hill,Director,2017-09-27,2022-05-03,3,Melanie Hill
Melanie Hughes,Director,2015-09-24,2015-09-24,1,Melanie Hughes
Melanie Johnson,Member of Parliament,2019-03-04,2019-03-12,3,Melanie Johnson
Melanie Jolie,Member of Parliament,2015-11-08,2020-02-14,3,"Melanie Jolie, Mélanie Jolie"
Melanie Joly,"Minister, Economic Development and Official Languages",2015-11-17,2025-06-13,541,"Hon Mélanie Joly, Hon. Melanie Joly, Hon. Mlelanie Joly, Honourable Melanie Joly, Honourable Melanie Joly, P.C., M.P., Melanie  Joly , Melanie Joly, Melanie Joy, Melenie Joli, Mélanie  Joly , Mélanie Joly, Mélanie Joy, The Honourable Mélanie Joly, melanie joly"
Melanie Klein,Policy Analyst | Market Analyst,2019-01-29,2019-02-06,2,Melanie Klein
Melanie Klingbeil,Trade Commissioner,2017-12-06,2017-12-06,1,Melanie Klingbeil
Melanie Kwan,Chief of Staff,2009-03-04,2009-03-04,1,Melanie Kwan
Melanie Kwong,Director General,2022-08-11,2025-02-20,10,Melanie Kwong
Melanie Lambert,Director,2020-02-04,2023-10-21,3,"Melanie Lambert, melanie lambert"
Melanie Large,Senior Advisor,2020-04-07,2023-09-27,2,"Melanie Large, Melanie Larose"
Melanie Lepine,Constituency Assistant,2018-01-25,2018-01-25,1,Melanie Lepine
Melanie Maclean,Indigenous Consultation and Engagement Advisor,2021-05-17,2021-05-17,1,Melanie MacLean
Melanie Mark,"Minister, Advanced Education",2019-10-22,2019-10-22,1,melanie mark
Melanie Mecteau,Potato Program Specialist,2018-08-16,2018-08-16,1,Melanie Mecteau
Melanie Millar-chapman,"Manager, Strategic Research",2016-03-23,2016-03-23,1,Melanie Millar-Chapman
Melanie Miller-chapman,Senior Policy Advisor and Research Analyst,2009-04-08,2009-04-08,1,Melanie Miller-Chapman
Melanie Mohammed,Director General,2024-03-25,2025-01-29,3,"Melanie Mohammed, Mélanie Mohamed"
Melanie Morin,Policy Advisor,2022-10-26,2022-10-26,1,Mélanie Morin
Melanie Namespetra,Legislative Assistant,2024-07-12,2024-07-12,1,Melanie Namespetra
Melanie Nicholson,Director of Policy,2010-11-16,2021-03-23,10,Melanie Nicholson
Melanie Paradis,Director of Communications,2020-12-09,2020-12-09,1,Melanie Paradis
Melanie Peris,"Manager, Program Liaison Section",2016-06-15,2016-06-15,1,Melanie Peris
Melanie Piotte,Senior Investment Analyst,2023-08-11,2025-03-17,62,Melanie Piotte
Melanie Raymond,Assistant Director,2012-07-06,2016-08-24,2,"Melanie Raymond, Mélanie Raymond"
Melanie Rickard,Director,2017-03-07,2022-10-31,4,Melanie Rickard
Melanie Rivest,"Manager, Public Service-Media",2023-12-04,2024-05-22,3,Melanie Rivest
Melanie Robert,"Acting Assistant Deputy Minister, International Relations and Trade Policy",2021-11-26,2023-11-23,6,"Melanie  Robert, Melanie Robert, melanie  robert"
Melanie Sabourin,Biosafety Inspector,2017-02-22,2017-02-22,1,Melanie Sabourin
Melanie Sanderson,Parliamentary Assistant,2014-06-03,2017-05-29,3,Melanie Sanderson
Melanie Saumure,"Analyst, Pakistan Development Team",2023-07-12,2023-07-12,1,Melanie Saumure
Melanie Scott,Chief Information Officer,2020-12-18,2023-09-27,8,"Melanie Scott, Mélanie Scott"
Melanie Serjak,Deputy Assistant Commissioner,2024-02-15,2025-02-03,3,"Melanie  Serjak, Melanie Serjak"
Melanie Swain,"Manager, Business Investments",2021-02-04,2022-03-21,6,"Melanie Swain, Melanie Swain , Melanie Swan"
Melanie Talbot,"Manager, Indigenous Services Canada",2024-08-01,2024-08-01,1,Melanie Talbot
Melanie Theberge,Senior Policy Analyst,2021-02-08,2021-02-08,1,Melanie Theberge
Melanie Thibodeau,Special Assistant,2024-10-16,2024-10-16,4,Melanie Thibodeau
Melanie Tod,"Director General, Crown Corporations and Governance",2016-11-29,2016-11-29,1,Melanie Tod
Melanie Todd,"Director General, Crown Corporations and Portfolio Governance",2020-02-10,2020-02-10,1,Melanie Todd
Melanie Toyne,Research Biologist,2021-06-18,2022-06-17,2,Melanie Toyne
Melanie Vanstone,Acting Director General,2021-10-15,2025-05-21,20,"Melanie  Vanstone, Melanie Vanstone, Mleanie Vanstone, melanie  Vanstone, melanie vanstone"
Melanie Vien-walker,Energy and Environment Officer,2023-04-18,2023-04-18,1,Melanie Vien-Walker
Melanie Werely,Senior Advisor,2022-12-20,2022-12-20,1,Melanie Werely
Melanie-anne Way,"Acting Senior Director, Engagement and Partnerships",2022-03-03,2022-03-03,1,Melanie-Anne Way
Melany Gauvin,Senior Communications Advisor,2016-04-25,2018-07-16,6,Melany Gauvin
Melinda Lontoc-roy,"Head, Smelters, Cement and Mining Section",2022-10-17,2024-04-23,2,Melinda Lontoc-Roy
Melinda Miller,Senior Policy Analyst,2021-01-18,2024-04-10,3,Melinda Miller
Melinda Moriarty,Senior Policy Analyst,2017-07-26,2019-11-27,4,Melinda Moriarty
Melinda Nycholat,"Vice President, Operations-Procurement",2012-12-11,2016-10-25,2,Melinda Nycholat
Melinda Roy-labelle,Parliamentary Assistant,2016-02-23,2016-05-12,2,Mélinda Roy-Labelle
Melinda Tan,Science and Technology Advisor,2019-10-08,2019-10-24,2,Melinda Tan
Meline Nearing-hunter,Director General,2025-01-30,2025-04-22,5,"Meline  Nearing-Hunter, Meline Nearing-Hunter"
Melisa Kamibayashi-staples,Program Officer,2018-07-23,2018-07-23,1,Melisa Kamibayashi-Staples
Melisa Leclerc,Director of Communications,2008-12-02,2020-02-13,15,"Melisa LeClerc, Melisa Leclerc, Melisa Léclerc, Melissa LeClerc, Mélisa Leclerc"
Melissa Baxter,Senior Policy Analyst,2020-01-24,2020-01-24,1,Melissa Baxter
Melissa Bison,Executive Assistant,2024-05-24,2024-05-24,1,Melissa Bison
Melissa Camaganacan,Policy Analyst,2021-07-14,2021-07-14,1,Melissa Camaganacan
Melissa Cotton,"Managing Director, Liberal Research Bureau",2017-10-19,2021-03-02,3,Melissa Cotton
Melissa Ferreira,Staffer,2016-03-10,2016-03-10,1,Melissa Ferreira
Melissa George,Policy Advisor,2021-03-19,2024-12-05,23,"Melissa  George, Melissa  George , Melissa George"
Melissa Gurova,Financial Management Advisor,2014-03-27,2014-03-27,1,Melissa Gurova
Melissa Haines,Tax Policy Officer,2021-05-12,2022-12-05,10,"Melissa  Haines, Melissa Haines"
Melissa Haynes,Advisor,2023-02-10,2023-02-10,1,Melissa Haynes
Melissa Hillier,Manager,2020-02-28,2022-09-22,2,Melissa Hillier
