CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Tom Ormiston,Senior Policy Analyst,2011-03-17,2011-03-17,1,Tom Ormiston
Tom Osborne,Member of Parliament,2025-05-22,2025-05-22,2,Tom  Osborne
Tom Pentefountas,"Vice Chair, Broadcasting",2011-04-27,2015-09-14,65,"Tom Pentafountas, Tom Pentefountas, Tom Pentenfountas"
Tom Pentefountas Pentefountas,Vice Chair,2011-05-10,2011-05-10,1,Tom Pentefountas Pentefountas
Tom Perlmutter,Board Member,2009-05-08,2009-05-08,1,Tom Perlmutter
Tom Potter,Staffer,2021-05-12,2022-02-08,2,Tom Potter
Tom Ring,Assistant Deputy Minister,2010-02-24,2015-01-07,138,"TOM RING, Tom Ring, tom ring"
Tom Roberts,"Executive Director, Resource Division",2011-10-28,2024-01-31,5,Tom Roberts
Tom Rosser,Assistant Deputy Minister,2009-06-16,2025-06-04,851,"TOM ROSSER, Tom  Rosser, Tom Ross, Tom Rosser, Tom Rossner, tom rosser"
Tom Scrimger,Assistant Deputy Minister,2008-10-31,2011-09-28,10,"Mr. Tom Scrimger, Tom Scrimger"
Tom Shypitka,Member of Parliament,2022-07-13,2022-10-04,2,Tom Shypitka
Tom Siems,"Director, Affordable Housing",2016-09-20,2016-09-20,1,Tom Siems
Tom Smylie,Senior Staff Veterinarian,2021-04-26,2021-04-26,1,Tom Smylie
Tom Tefountas,"Vice Chair, Broadcasting",2011-11-22,2011-11-22,1,Tom Tefountas
Tom Thipcharoen,Business Development Officer,2009-11-12,2020-10-21,11,Tom Thipcharoen
Tom Vice,"Senior Vice President, Complex Resolution",2014-03-20,2014-03-20,1,Tom Vice
Tom Vilmansen,Manager,2018-02-01,2018-02-01,1,Tom Vilmansen
Tom Wallace,Director General,2009-09-25,2009-09-25,1,Tom Wallace
Tom Wilson,"Manager, Strategic Policy",2012-03-27,2025-03-03,12,"Tom  Wilson, Tom Wilson"
Tom Wong,"Chief Medical Officer, Public Health",2015-07-13,2025-02-14,27,"Dr. Tom Wong, Tom Wong, tom wong"
Tomas Gagne,"Senior Advisor, Office of the Minister",2022-04-12,2022-04-12,1,Tomas Gagne
Tomasz Kmiec,Member of Parliament,2018-10-23,2018-10-23,1,Tomasz Kmiec
Tomi Obembe,Policy Analyst,2023-05-04,2023-05-04,1,Tomi Obembe
Tommasina Montemurro,"Program Officer, Service Canada",2016-10-31,2016-10-31,1,Tommasina Montemurro
Tommie Eugene Roberts,Senior Development Officer,2014-10-22,2014-10-22,1,Tommie Eugene Roberts
Tommy Banks,Senator,2009-03-27,2011-10-20,22,Tommy Banks
Tommy Desfosses,Chief of Staff,2015-04-13,2024-01-26,4,"Tommy Desfosses, Tommy Desfossés"
Tone Nymoen,Trade Commissioner,2024-06-27,2025-04-25,3,Tone Nymoen
Toni Gravelle,Deputy Governor,2014-02-13,2024-04-16,14,Toni Gravelle
Toni Moffa,Deputy Chief,2009-06-25,2014-06-17,3,Toni Moffa
Toni Varone,Senator,2024-04-17,2025-02-20,10,"Toni  Varone, Toni Varone"
Tonina Simeone,"Director General, External Relations",2020-08-14,2022-10-04,3,Tonina Simeone
Tony Anderson,Senior Policy Advisor,2017-04-20,2017-04-20,1,Tony Anderson
Tony Baldinelli,Member of Parliament,2020-01-26,2025-06-11,397,"Tony  Baldinelli, Tony  Baldinelli , Tony Baldinelli, Tony Baldinello, tony Baldinelli"
Tony Bynen,Member of Parliament,2022-12-06,2022-12-06,1,Tony Bynen
Tony Clement,"Minister, Industry",2008-07-23,2020-04-03,469,"Hon Tony Clement, Hon. Tony Clement, Honourable Tony Clement, TONY CLEMENT, The Hon. Tony Clement, The Honourable Tony Clement, The Honourable Tony Clement, MP, The Honourable Tony Clement, P.C., The Honourable Tony Clement, P.C., M.P., Tony Clement, Tony Clement, MP, Tony Clement, The Honorable, Tony Clements, tony clement"
Tony Dean,Senator,2016-12-14,2024-10-29,57,Tony Dean
Tony Gnanasihamany,Constituency Assistant,2023-03-31,2023-03-31,1,Tony Gnanasihamany
Tony Lempriere,"Senior Manager, Climate Change Policy",2020-03-19,2020-07-31,4,"Tony Lempriere, Tony Lemprière"
Tony Loffreda,Senator,2019-09-23,2025-02-06,113,"The Honourable Tony  Loffreda , Tony Loffreda, Tony Loffreda "
Tony Maas,Senior Policy Advisor,2022-01-11,2025-03-07,497,"Tony  Maas , Tony  Mass, Tony Maas, Tony Mass, tony maas"
Tony Manconi,Director General,2016-09-12,2021-07-12,5,Tony Manconi
Tony Martin,Member of Parliament,2009-03-03,2011-05-04,13,Tony Martin
Tony Mcdougal,Deputy General,2017-04-04,2017-04-04,1,Tony McDougal
Tony Mcdougall,"Deputy Director, Cereals Grains and Pulses",2008-10-21,2019-04-10,14,Tony McDougall
Tony Olsen,"Manager, Technology Transfer and Innovation",2022-06-22,2022-06-22,1,Tony Olsen
Tony Ranieri,Senior Research and Evaluation Analyst,2023-08-11,2023-09-12,2,Tony Ranieri
Tony Reznowski,"Parliamentary Secretary Assistant, Official Languages",2009-06-30,2012-07-17,2,Tony Reznowski
Tony Ritchie,Executive Director,2011-05-11,2012-09-20,2,Tony Ritchie
Tony Van Bynen,Member of Parliament,2020-02-20,2024-11-26,178,"Tony  Van Byden, Tony Van Bynen, Tony Van Byner, Tony Van Byren, Tony VanBynen, Tony van Bynen"
Tony Yaacoub,Chief Technology Officer,2022-02-04,2022-02-04,1,Tony Yaacoub
Tony Young,Director General,2009-02-24,2014-05-15,6,Tony Young
Tonya Bender,Manager,2020-06-05,2022-10-14,3,Tonya Bender
Tooneejoulee Kootoo-chiarello,Senior Program Advisor,2021-02-12,2021-02-12,1,Tooneejoulee Kootoo-Chiarello
Tori Hudson,Constituency Assistant,2024-08-19,2024-10-10,7,Tori Hudson
Torrine Johnson,Regional Director,2023-08-31,2024-09-09,2,Torrine Johnson
Tracey Cutcliffee,Deputy Minister,2010-07-06,2010-07-06,1,Tracey Cutcliffee
Tracey Doyle,"Manager, Policy",2024-12-19,2024-12-19,1,Tracey Doyle
Tracey Fyfe,"Senior Policy Advisor, G8",2009-11-30,2009-11-30,1,Tracey Fyfe
Tracey Headley,Director,2021-11-08,2021-11-08,1,Tracey Headley
Tracey Inkpen,Senior Sector Analyst,2016-06-15,2016-06-15,1,Tracey Inkpen
Tracey Innes,Senior Program Officer,2024-02-14,2024-05-27,2,Tracey Innes
Tracey Kutney,Senior Technical Advisor,2020-02-26,2024-02-27,6,"Tracey  Kutney, Tracey Kutney, Tracy Kutney"
Tracey Love,Chief of Staff,2023-06-26,2023-06-26,1,Tracey Love
Tracey Ramsey,Member of Parliament,2016-01-28,2020-05-21,179,"HON. TRACEY RAMSEY, TRACEY RAMSEY, Tracey Ramsay, Tracey Ramsery, Tracey Ramsey, Tracey Rasmey, Tracy Ramsey"
Tracy Reynolds,"Executive Director, Multi-Industry Sectors",2011-02-14,2024-11-20,13,"Tracey Reynolds, Tracy Reynolds"
Tracey Sandgathe,"Regional Director, Ecosystem Management Branch",2024-08-07,2025-05-01,9,"Tracey  Sandgathe , Tracey Sandgathe, Tracey Sangathe"
Tracey Spack,Director,2019-09-04,2025-03-20,59,"Tracey Spack, Tracy  Spack, Tracy Spack"
Tracie Henriksen,"Deputy Director, Pakistan Development",2023-07-12,2023-07-12,1,Tracie Henriksen
Tracy Andreis,Executive Assistant,2022-11-01,2022-11-01,1,Tracy Andreis
Tracy Burtt,Assistant Director,2018-03-22,2018-03-22,1,Tracy Burtt
Tracy Chatman,Policy Advisor,2024-08-21,2024-08-21,1,Tracy Chatman
Tracy Diehl,Regional Director and Senior Trade Commissioner,2023-01-13,2024-02-07,8,Tracy Diehl
Tracy Fleck,"Director General, Indigenous Affairs",2024-12-03,2025-04-01,2,tracy Fleck
Tracy Goodfellow,Senior Advisor to Director General,2024-10-07,2024-10-07,1,Tracy Goodfellow
Tracy Gould,Policy Analyst,2018-09-18,2019-03-08,2,Tracy Gould
Tracy Gray,Member of Parliament,2019-12-09,2025-03-10,393,"Tracey Gray, Tracy  Gray, Tracy Gray, Tracy Gray , Tracy Grey, Tracy Grey "
Tracy Kerluke,Director General,2017-08-17,2023-09-27,12,"Tracey Kerluke, Tracy Kerluke"
Tracy Maccharles,"Minister, Ontario",2016-08-23,2016-08-23,1,Tracy MacCharles
Tracy Macintyre,Portfolio Manager,2015-05-08,2015-08-18,2,Tracy Macintyre
Tracy Muggli,Senator,2024-10-10,2025-06-11,16,"Tracy Muggli, Tracy Muggli , tracy muggli"
Tracy Power,"Director, Procurement",2019-02-28,2019-02-28,1,Tracy Power
Tracy Raynolds,"Minister, Commercial",2023-02-09,2023-02-09,1,Tracy  Raynolds
Tracy Sletto,Chief Executive Officer,2018-08-27,2025-05-08,14,"Tracey Sletto, Tracy Sletto"
Tracy Thiessen,Special Advisor to the Chief Executive Officer,2015-10-26,2015-10-26,1,Tracy Thiessen
Tracy Utting,"Associate Director, Review Panels Division",2023-05-30,2023-05-30,1,Tracy Utting
Tracy Wilcox,Manager | Senior Policy Advisor,2017-01-24,2017-07-21,4,Tracy Wilcox
Tracy-lee Grant,Advisor,2021-11-12,2021-11-17,2,Tracy-Lee Grant
Tran Cynthia,"Advisor, Stakeholder Relations and Outreach",2013-12-12,2013-12-12,1,Tran Cynthia
Travers Patrick,Policy Advisor,2016-04-07,2016-04-07,1,Travers Patrick
Travis Deagle,Senior Policy Advisor,2020-06-08,2020-06-08,1,Travis Deagle
Travis Gordon,Policy Advisor,2016-04-25,2020-07-31,420,"Travis Gordon, travis Gordon, travis gordon"
Travis Halliday,Parks Canada,2021-02-23,2021-02-23,1,Travis Halliday
Travis Hilary,"Special Assistant, Policy",2017-11-14,2017-11-14,1,Travis Hilary
Travis Warren,Policy Advisor,2019-05-16,2019-05-16,1,Travis Warren
Tremblay Jean-francois,Deputy Secretary to the Cabinet,2010-10-26,2013-08-21,2,Tremblay Jean-Francois
Tremblay Jean-louis,Deputy Minister,2016-10-19,2016-10-19,1,Tremblay Jean-Louis
Tremblay Marie,"Manager, Regional Affairs, Quebec Region",2017-12-06,2017-12-06,1,Tremblay Marie
Trevor Swerdfager,Assistant Deputy Minister,2012-10-12,2019-09-03,160,"Trever Serdfager, Trevor Swardfager, Trevor Swerdfaeger, Trevor Swerdfagar, Trevor Swerdfager, Trevor Swerdfarger, Trevor Swerdfeger, Trevor Swerfager"
Trevor Anderson,Senior Analyst,2021-05-07,2021-05-07,1,Trevor Anderson
Trevor Bhupsingh,Assistant Deputy Minister,2011-11-09,2025-04-29,64,"Trevor  Bhupsingh , Trevor Bhupsingh"
Trevor Bjornson,Chief of Staff,2008-11-11,2008-11-11,1,Trevor Bjornson
Trevor Brookes,Senior Investment Analyst,2022-08-31,2024-07-04,8,Trevor Brookes
Trevor Daroux,"Director General, National Aboriginal Policing",2017-08-23,2017-08-23,1,Trevor Daroux
Trevor Hallam,Assistant,2011-11-01,2011-11-01,1,Trevor Hallam
Trevor Harrison,Policy Advisor,2017-05-24,2019-07-24,22,"Trevor Harrison, Trevor Harrsion"
Trevor Heryet,Acting Executive Director,2019-04-17,2022-09-27,9,"Trevor  Heryet, Trevor Heryet"
Trevor Holder,Minister,2011-06-09,2019-01-17,2,Trevor Holder
Trevor Knechtel,Competition Law Officer,2023-11-27,2023-11-27,1,Trevor Knechtel
Trevor Lehouillier,"Head, Defect Investigations",2015-07-30,2023-03-22,8,"Trevor Lehouillier, Trevor Lehouillier "
Trevor Longpre,National Coordinator,2021-03-09,2023-05-10,3,Trevor Longpre
Trevor Mackay,"Associate Deputy Commissioner, Competition",2018-02-27,2018-02-27,1,Trevor MacKay
Trevor Mcgovern,"Director General, Tax Legislation",2020-05-29,2020-05-29,1,Trevor McGovern
Trevor Mcgowan,Associate Assistant Deputy Minister,2012-07-19,2025-01-31,91,Trevor McGowan
Trevor Mcostrich,Stakeholder Relations,2022-08-08,2022-08-08,1,Trevor McOstrich
Trevor Milne,"Director General, Call Centres",2020-01-16,2020-01-16,1,Trevor Milne
Trevor Mischki,"Manager, Science Division",2018-12-20,2018-12-20,1,trevor Mischki
Trevor Nightingale,Associate Vice President,2016-09-08,2025-02-03,15,"Dr. Trevor Nightingale, Trevor  Nightingale, Trevor  Nightingale , Trevor Nightingale"
Trevor Rendell,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Trevor Rendell
Trevor Sabean,Senior Director,2021-06-17,2021-06-17,1,Trevor Sabean
Trevor Smith,Deputy Executive Director and General Counsel,2012-02-27,2017-06-06,2,Trevor Smith
Trevor Stewart,Executive Assistant,2022-03-23,2023-12-07,4,"Trevor  Stewart, Trevor Stewart"
Trevor Todd,"Director, Ecosystems and Entrepreneurship",2022-03-09,2025-01-21,11,"Trevor  Todd, Trevor Todd, trevor Todd"
Trevor Young,Investment Analyst,2022-06-23,2024-07-09,5,"Trevor  Young, Trevor Young"
Tricia Geddes,Associate Deputy Minister,2018-10-03,2025-03-25,68,"Tricia  Geddes, Tricia  Geddes , Tricia Geddes"
Tricia Mitchell,Regional Director General,2019-02-08,2024-12-11,10,"Tricia Mitchell, Tricia Mitchell "
Trina Bender,Director of Operations,2016-01-08,2024-11-06,9,"Trina Bender, Trina Brender"
Trina Cooper-bolam,Senior Program Analyst,2022-02-25,2022-07-22,7,"Trina Cooper-Bolam, Trina Cooper-Bolama"
Trina Lasch,Manager,2015-02-18,2015-02-18,1,Trina Lasch
Trina Mcqueen,Board Member,2009-05-08,2009-05-08,1,Trina McQueen
Trina Morissette,Director of Policy,2009-01-14,2015-08-07,98,"Trina Morisette, Trina Morissett, Trina Morissette, Trina Morrisette, Trina Morrissette"
Trinity Noble,Parliamentary Assistant,2023-03-21,2023-03-21,2,Trinity Noble
Trish Beh,Director of Policy,2019-05-22,2019-05-22,1,Trish Beh
Trish Larwill,Senior Policy Advisor,2017-06-09,2017-06-09,1,Trish Larwill
Trish Macquarrie,Director General,2010-11-09,2014-10-14,7,"Trish MacQuarrie, Trish MacQurrie, Trish Macquarrie, Trish McQuarrie"
Trish Mercredi,Regional Director General,2008-09-05,2008-09-05,1,Trish Mercredi
Trish Merrithew-mercredi,Regional Director General,2009-05-25,2009-06-18,2,Trish Merrithew-Mercredi
Trish Sibal,Senior Policy Advisor,2022-06-08,2024-11-26,13,"Trish Sibal, Trish Sibbal"
Tristan Landry,Deputy Director,2023-08-16,2025-04-14,9,"Tristan  Landry, Tristan Landry"
Tristan Laycock,Legislative Assistant,2016-09-16,2023-08-15,61,"Tristan  Laycock, Tristan Laycock, Tristan Laycock , Tristian Laycock"
Tristan Matthews,Auditor,2022-10-25,2022-10-25,1,Tristan Matthews
Tristan Mclaughlin,Special Assistant,2013-09-13,2025-03-03,7,Tristan McLaughlin
Tristram Barnes,Parliamentary Affairs Advisor,2024-02-29,2024-06-26,4,"Tristram  Barnes, Tristram Barnes"
Tristram Harrison,Senior Manager,2023-03-03,2025-04-16,3,"Tristram  Harrison, Tristram Harrison"
Troy Charles Dixon,Assistant to Member of Parliament,2016-03-08,2016-03-08,1,Troy Charles Dixon
Troy Cosby,Director General,2017-05-31,2017-05-31,1,Troy Cosby
Troy Crosby,"Assistant Deputy Minister, Materiel",2017-05-31,2024-06-03,149,"Troy  Crosby, Troy Crosbie, Troy Crosby"
Troy Deware,International Business Development Officer,2024-03-11,2024-03-11,1,Troy Deware
Troy Dixon,Legislative Assistant,2016-02-25,2016-02-25,1,Troy Dixon
Troy Hennigar,Deputy Director,2020-12-10,2020-12-10,1,Troy Hennigar
Troy Kelly,Joint Capabilities Development Team | Airborne JISR Effects Horizon 1,2021-06-04,2021-06-04,1,Troy Kelly
Troy Lau,Deputy Director,2023-12-13,2024-04-19,3,"Troy Lau, Troy Lau "
Troy Lulashnyk,Director General,2010-10-29,2023-11-03,11,Troy Lulashnyk
Troy Wellicome,Species at Risk Biologist,2024-06-13,2024-06-13,1,Troy Wellicome
Trudeau Justin,Prime Minister,2014-11-18,2019-11-25,3,Trudeau Justin
Trudy Taylor-walsh,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Trudy Taylor-Walsh
Trudy Waldinger,Executive Assistant,2009-04-02,2009-04-02,1,Trudy Waldinger
Trueman Geoff,Assistant Commissioner,2017-08-30,2017-08-30,1,Trueman Geoff
Truppe Susan,Member of Parliament,2015-06-12,2015-06-12,1,Truppe Susan
Trushara Williams,"Deputy Secretary to the Cabinet, Operations",2024-10-08,2024-10-08,1,Trushara  Williams
Trystan Glynn-morris,Director,2019-06-19,2019-06-19,1,Trystan Glynn-Morris
Trystan Underhill,Policy Analyst,2020-07-22,2020-07-22,1,Trystan Underhill
Tsania Khan,Junior Policy Analyst,2020-05-26,2021-01-22,7,"Tasnia Khan, Tsania Khan"
Tsolmon Gantuya,Trade Commissioner,2025-01-10,2025-01-10,1,Tsolmon Gantuya
Tu Nguyen,Trade Commissioner,2020-11-19,2022-10-19,2,Tu Nguyen
Tuan Dang,Pharmacist Consultant,2025-04-09,2025-05-06,3,Tuan Dang
Tushar Handiekar,"Global Head, Infrastructure Project Finance",2019-02-20,2024-09-05,10,"Tuchar Handiekar, Tushar  Handiekar, Tushar Handiekar"
Tudor Hera,"Minister-Counsellor, Trade and Investment",2022-04-07,2023-03-24,2,Tudor Hera
Tupper Shawn,Assistant Deputy Minister,2016-02-02,2017-04-04,2,Tupper Shawn
Tushar Shakya,Senior Advisor,2015-06-05,2015-06-05,1,Tushar Shakya
Tushar Shankar,Program Lead,2018-06-13,2018-06-29,2,Tushar Shankar
Tushara Williams,"Deputy Minister, Intergovernmental Affairs",2017-10-02,2025-06-04,65,"Tushara  Williams, Tushara Williams"
Tweed Merv,Member of Parliament,2010-11-18,2010-11-18,1,Tweed Merv
Ty Bradley,Atlantic Regional Advisor,2023-09-22,2024-06-10,16,"Ty  Bradley, Ty Bradley"
Ty Curran,Director,2022-06-08,2022-09-21,5,Ty Curran
Ty Symenuk,Legislative Assistant,2022-02-17,2022-03-01,2,Ty Symenuk
Tylar French,Technical Officer,2023-10-23,2023-11-02,3,Tylar French
Tyler Baker,Senior Advisor to the Deputy Minister,2019-10-10,2019-10-10,1,Tyler Baker
Tyler Barker,Parliamentary Affairs Advisor,2018-02-14,2019-05-09,3,Tyler Barker
Tyler Bjornson,Chief of Staff,2008-11-03,2009-03-25,62,"Tyler Bjornsen, Tyler Bjornson, Tyler Bjorson"
Tyler Bjornson Tyler,Chief of Staff,2009-02-12,2009-02-12,1,"Tyler Bjornson, Tyler"
Tyler Boswell,Member of Parliament,2019-03-11,2019-03-11,1,Tyler Boswell
Tyler Brooks,"Director, Medicine",2020-11-20,2022-02-15,19,Tyler Brooks
Tyler Chapman,"Manager, Stakeholder Engagement and CCUS Policy",2020-06-10,2025-02-27,8,Tyler Chapman
Tyler Crosby,Staffer,2013-10-24,2024-11-01,7,Tyler Crosby
Tyler Dumouchel,Scientific Evaluator,2021-01-07,2021-01-14,2,Tyler Dumouchel
Tyler Foley,"Special Assistant, Atlantic Desk",2022-11-15,2023-10-05,2," Tyler  Foley, Tyler Foley"
Tyler Freeman,Regional Advisor,2021-07-20,2024-09-05,29,"Tyler  freeman, Tyler Freeman, Tyler freeman"
Tyler Hague,Senior Program Officer,2025-01-09,2025-01-09,1,Tyler Hague
Tyler Harbidge,"Site Manager, Parks",2024-09-04,2025-03-05,3,"Tyler Harbidge, Tyler Harbridge"
Tyler Mccann,Policy Advisor,2008-07-09,2015-10-06,463,"TYLER MCCANN, TYLER McCANN, Tyler MCann, Tyler McCAnn, Tyler McCaan, Tyler McCan, Tyler McCann, Tyler McCarnn, Tyler Mccann, Tylor McCann, tyler mcann, tyler mccann"
Tyler Meredith,Policy Advisor,2016-01-14,2022-09-29,706,"TYPER MEREDITH, Tyler  Meredith, Tyler  Meredith , Tyler Merdith, Tyler Meredith, Tyler Meredith , Tyler Merideth, Tyler Meridith, Tyler Merredith, Tyler Mérédith, tyler Meredith"
Tyler Minty,Senior Economist,2021-05-12,2024-09-03,26,Tyler Minty
Tyler Moule,Senior Advisor,2023-11-17,2023-11-17,1,Tyler Moule
Tyler Nash,Acting Director,2022-08-17,2023-09-19,10,"Tyler Nash, tyler nash"
Tyler Norman,"Regional Advisor, British Columbia",2021-05-21,2024-11-28,266,"Tyler  Norman, Tyler  Norman , Tyler Norman, Tyler Norman , tyler  norman"
Tyler Norsten,"Director, Operations",2024-05-09,2024-11-13,2,"Tyler  Norsten, Tyler Norsten"
Tyler Peet,"Director, Highway Operations Unit",2023-05-16,2023-05-16,1,Tyler Peet
Tyler Schaffrick,Policy Analyst,2023-09-05,2025-05-14,2,"Tyler  Schaffrick, Tyler Schaffrick"
Tyler Sommers,Deputy Director,2022-08-12,2022-08-12,1,Tyler Sommers
Tyler Wordsworth,Trade Commissioner,2022-01-06,2022-10-12,4,"Tyler Wordsworth, Tyler Wordworth"
Tylor Meredith,Director of Finance,2020-06-08,2020-06-08,1,Tylor Meredith
Tyrone Benskin,Member of Parliament,2011-06-17,2015-05-14,90,"Trone Benskin, Tyrone Benskin, Tyrone Benskin MP, Tyronne Benskin"
Tyrrell Iain,Manager | Senior Policy Advisor,2016-06-01,2016-06-01,1,Tyrrell Iain
Tyson Phillips,"Manager, Stakeholders and Outreach",2015-05-12,2015-05-12,1,Tyson Phillips
Tywana W,Associate Director,2020-05-07,2020-05-07,1,Tywana w
