CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Kasondra White,Director,2020-12-09,2025-02-06,29,Kasondra White
Kasra Nejatian,Director of Strategic Planning,2011-08-23,2012-10-15,8,"Kasra Najatian, Kasra Nejatian"
Kassandra Fiore,Policy Advisor,2020-08-19,2025-02-28,37,"Kassandra Fiore, Kassanra Fiore, kassandra Fiore"
Kassandra Mcmicking,"Senior Policy Analyst, Social Development Policy",2010-01-26,2024-03-20,4,Kassandra McMicking
Kassandra Neville,Student,2022-07-13,2023-05-12,3,Kassandra Neville
Kassim Ali,Senior Scientific Evaluator,2016-08-09,2016-08-09,1,Kassim Ali
Kassondra Tyers,Analyst,2022-08-15,2022-08-15,1,Kassondra Tyers
Kat Pipin,"Senior Advisor, Community Investment and Stakeholder Engagement",2020-09-24,2020-09-24,1,Kat Pipin
Kat Starkey,Deputy Director,2024-06-11,2024-06-11,1,Kat  Starkey
Katalijn Macafee,"Manager, Cumulative Effects Secretariat",2020-04-08,2020-04-08,1,Katalijn MacAfee
Katarina Batta,Sector Analyst,2017-05-09,2017-05-09,1,Katarina Batta
Katarina Pintar,Director of Policy,2023-01-12,2024-02-14,5,"Katarina  Pintar , Katarina Pintar, Katarina Pintar "
Katarina Stephenson,Director General,2020-03-02,2022-03-17,11,"Katarina Stephenson, Katerina Stephenson"
Kate Barlow,"Senior Industry Development Officer, Market and Industry Services Branch",2022-07-11,2022-07-11,1,Kate Barlow
Kate Batta,Senior Market Development Officer,2023-01-05,2023-04-29,5,Kate Batta
Kate Bezanson,Special Advisor,2022-10-28,2024-12-09,39,"Kate  BEZANSON , Kate  Bezanson, Kate Bezanson, Kate Bezanson "
Kate Bigney,Deputy Director,2020-11-06,2023-02-22,7,Kate Bigney
Kate Binnie,Director General,2024-03-26,2025-03-06,5,"Kate  Binnie, Kate Binnie"
Kate Burke,Director General,2022-01-27,2023-01-23,2,"Kate  Burke, Kate Burke"
Kate Cavallaro,Manager,2022-08-15,2022-08-15,1,Kate  Cavallaro
Kate Chung,"Co-Chair, Accessible Housing Network Community Partner",2023-12-11,2023-12-11,1,Kate Chung
Kate Churchill-smith,First Secretary,2025-01-13,2025-01-13,1,Kate Churchill-Smith
Kate Dunn,Executive Assistant,2012-11-22,2012-11-22,2,Kate Dunn
Kate Durand,"Vice President, Pan-Territorial Operations",2025-02-18,2025-02-18,1,Kate Durand
Kate Ekuwa Smith,Manager,2021-03-19,2021-03-19,1,Kate Ekuwa Smith
Kate Fillmore,"Manager, Dispute Resolution",2020-02-03,2020-02-03,1,Kate Fillmore
Kate Harper,Director of Tour,2021-01-04,2023-11-09,5,Kate Harper
Kate Hoveland,"Director, Resource Access",2020-06-24,2020-06-24,1,Kate Hoveland
Kate Hoye,Assistant Director,2018-10-24,2019-04-25,4,Kate Hoye
Kate Kooka,Manager,2021-05-20,2024-04-05,3,Kate Kooka
Kate Ladell,Director General,2021-02-09,2025-01-06,15,"Kate  Ladell, Kate  Ladell , Kate Ladell"
Kate Lalumiere,Economic Analyst,2024-01-17,2024-01-17,1,Kate Lalumiere
Kate Ledgerwood,"Acting Director, NPMO Policy",2011-10-11,2024-12-19,11,"Kate  Ledgerwood, Kate Ledgerwood"
Kate Leyenaar,Policy Advisor,2012-10-03,2019-03-05,104,"Kate Leneyaar, Kate Leyenaar, Kate Leyennar, Kate Leynaar, Kate leyenaar, kate Leyenaar"
Kate Maslen,Program Manager,2020-11-04,2022-02-08,7,Kate Maslen
Kate Moussouni,Policy Advisor,2017-11-22,2018-12-12,80,"Kate Massouni, Kate Moussouni, Kate Moussounni, Kate Mousssouni"
Kate Mccallister,Chief of Staff,2024-11-26,2024-12-09,3,"Kate McCallister, Katie McAllister"
Kate Mcneil,Parliamentary Assistant,2017-03-02,2017-05-01,2,Kate McNeil
Kate Miller,Member of Parliament,2014-05-28,2014-05-28,1,Kate Miller
Kate Moir,Vice President,2011-01-13,2011-06-09,2,Kate Moir
Kate Monfett,"Assistant, Liberal Party Leader's Office",2011-11-29,2011-11-29,1,Kate Monfett
Kate Monfette,Director of Communications,2016-01-22,2018-10-23,17,"Kate Monfette, Katie Monfette"
Kate Morency,Investment Analyst,2024-04-02,2024-05-14,5,Kate Morency
Kate Murdock,Senior Policy Advisor,2021-06-18,2021-06-18,1,Kate Murdock
Kate Nelson,Program Team Leader,2024-01-16,2024-01-16,1,Kate Nelson
Kate Poirier,Director General,2021-06-25,2024-12-16,3,Kate Poirier
Kate Porter,"Policy Analyst, Social Development Policy",2020-09-30,2020-09-30,1,Kate Porter
Kate Portner Gartke,Rulings Officer,2022-12-02,2022-12-02,1,Kate Portner Gartke
Kate Power,Policy Advisor,2018-07-20,2019-04-09,3,Kate Power
Kate Proctor,Senior Policy Advisor,2017-12-14,2024-03-26,189,"Kate Procter, Kate Proctor, Kate Prosser, Katie Proctor, kate Proctor, kate proctor"
Kate Purchase,Director of Communications,2011-03-03,2018-01-29,15,Kate Purchase
Kate Rafter,Director General,2017-10-11,2024-07-03,9,Kate Rafter
Kate Reekie,Senior Policy Analyst,2022-04-07,2022-04-07,1,Kate Reekie
Kate Reynolds,Senior Business Officer,2022-09-23,2022-10-24,2,Kate Reynolds
Kate Rich,Director,2017-06-08,2017-07-20,4,Kate Rich
Kate Rother,"Director General, Indigenous Policy",2023-10-25,2023-10-25,1,Kate Rother
Kate Teeple,Director,2012-08-17,2018-02-08,8,Kate Teeple
Kate Van Gerven,"Strategic Advisor, Planning",2023-04-05,2024-04-30,6,"Kate  Van Gerven, Kate Van Gerven"
Kate Vangerven,"Strategic Advisor, Planning",2023-11-02,2023-11-02,1,Kate VanGerven
Kate Vezina,Parliamentary Assistant,2022-10-13,2022-10-13,1,Kate Vezina
Kate Vogt,Parliamentary Secretary,2014-02-27,2015-02-25,4,Kate Vogt
Kate Wetterstrand,Staffer,2016-05-05,2016-05-05,1,Kate Wetterstrand
Kate Young,Member of Parliament,2015-12-01,2021-06-15,240,"KATE YOUNG, Kate Young, Kate young"
Katelin Cummings,"Director, Parliamentary Affairs",2022-04-20,2025-02-13,16,"Katelin  Cummings, Katelin Cummings"
Katelin Cummins,Policy Advisor,2023-03-16,2023-03-16,1,Katelin Cummins
Katelin Peltier,Manager,2021-12-03,2021-12-03,1,Katelin Peltier
Katelyn Collonier,Senior Policy Analyst,2023-09-07,2023-09-07,1,katelyn Collonier
Katelyn Fontaine,"Senior Specialist, Policy Analysis",2023-03-21,2024-07-31,2,Katelyn Fontaine
Katelyn Margerm,"Senior Specialist, Housing Research",2024-11-15,2024-11-15,1,Katelyn Margerm
Katelyn Stewart,Assistant,2017-08-03,2017-08-03,1,Katelyn Stewart
Katelyn Wells,"Section Head, Clean Marine Policy",2024-06-03,2024-12-17,4,"Katelyn  Wells, Katelyn Wells"
Katerina Stamadianos,Policy and Economic Officer,2022-04-12,2022-10-24,2,"Katerina  Stamadianos, Katerina Stamadianos"
Katerine Cardin,Manager,2015-09-09,2015-09-18,2,Katerine Cardin
Katerine Laidler,Planning Advisor,2022-08-02,2022-08-02,1,Katerine Laidler
Kateryna Nova,Policy Advisor,2022-02-04,2024-01-29,2,"Kateryna Nova, Kateryna Nova "
Kateryna Sherysheva,Senior Policy Analyst,2023-12-18,2023-12-18,1,Kateryna Sherysheva
Katey Potter,Senior Communications Advisor,2023-04-24,2023-10-05,7,"Katey  Potter, Katey Potter"
Katharine Cornish,Senior Development Officer,2018-11-15,2019-04-24,5,Katharine Cornish
Katharine Funtek,Executive Director,2013-01-16,2020-07-02,23,"Katharine Funtek, Katherine Funtek"
Katharine Heus,Chief of Staff,2017-04-11,2023-10-24,41,"Katharine  Heus, Katharine  Heus , Katharine Heus, Katharine heus, Ms. Katharine Heus"
Katharine Rechico,Assistant Secretary to the Cabinet,2016-11-24,2022-01-06,19,"Katharine Rechico, Katherine Rechico"
Katharine Sedivy-haley,Policy Analyst,2022-09-08,2024-08-01,2,"Katharine Sedivy-Haley, Katherine  Sedivi-Haley"
Katharine Skulski,Issues Manager,2017-04-27,2017-04-27,1,Katharine Skulski
Katharine Wightman,Administrative Assistant,2013-06-10,2013-06-10,1,Katharine Wightman
Katharine Wright,Senior Policy Advisor,2016-02-25,2025-03-04,6,Katharine Wright
Kathees Anandavel,Senior Policy Advisor,2024-03-01,2024-11-01,2,Kathees Anandavel
Katherine Koostachin,Senior Policy Advisor,2017-02-15,2023-11-30,85,"Katharine Koostachin, Katherin Koostachin, Katherine Koostachin"
Katherine Baillie,Policy Analyst,2019-03-08,2019-03-08,2,Katherine Baillie
Katherine Baird,Deputy Chief of Mission,2017-12-06,2021-11-20,2,Katherine Baird
Katherine Benjamin,"Chief Digital Officer, Head of Enterprise Digital Credentials",2022-10-27,2023-01-31,4,"Katherine  Benjamin , Katherine Benjamin"
Katherine Bouchard,"Commerce Officer, Industry Relations",2020-11-23,2022-08-02,2,Katherine Bouchard
Katherine Bouchard-maadarani,Program Engineer,2024-10-30,2024-10-30,1,Katherine Bouchard-Maadarani
Katherine Burke,Chief of Staff,2017-11-14,2024-05-17,13,"Katherine  Burke, Katherine Burke"
Katherine Chan,Policy Analyst,2022-02-03,2022-02-03,1,Katherine Chan
Katherine Cormier,Constituency Assistant,2020-01-14,2020-01-14,1,Katherine Cormier
Katherine Coutinho,"Regional Communication Advisor, Greater Vancouver Area",2010-04-16,2010-04-16,1,Katherine Coutinho
Katherine Cuplinksas,Senior Communications Advisor,2023-11-30,2023-11-30,1,Katherine Cuplinksas 
Katherine Cuplinskas,Press Secretary,2021-08-03,2023-11-29,3,"Katherine Cuplinkas, Katherine Cuplinskas"
Katherine Duteau,Staffer to Member of Parliament,2022-01-19,2022-01-19,1,Katherine Duteau
Katherine Gosselin,Policy Analyst,2018-09-06,2018-09-06,1,Katherine Gosselin
Katherine Hay,Senator,2025-06-11,2025-06-11,1,Katherine Hay
Katherine Heus,Senior Policy Advisor,2017-10-25,2023-09-29,12,Katherine Heus
Katherine Johnson,Member of Parliament,2021-01-19,2022-01-12,2,Katherine Johnson
Katherine Kaufman,"Senior Specialist, National Housing Council Secretariat",2020-09-30,2020-12-10,6,Katherine Kaufman
Katherine L. Murphy,Acting Vice President | Acting Chief of Staff,2023-11-28,2023-11-28,1,Katherine L. Murphy
Katherine Legault-meek,"Director, Parliamentary Affairs",2022-11-10,2023-11-27,5,"Katherine  Legault-Meek, Katherine Legault-Meek"
Katherine Locke,"Director, Parliamentary Affairs and Issues Management",2013-04-30,2013-04-30,1,Katherine Locke
Katherine Lockhart,Constituency Assistant,2023-08-29,2023-08-29,1,Katherine Lockhart
Katherine Macdonald,Acting Director General,2017-02-14,2022-06-02,6,Katherine MacDonald
Katherine Macklem,Director of Policy and Research,2020-11-17,2020-11-17,1,Katherine Macklem
Katherine Manickum,Policy Officer,2023-05-30,2023-05-30,1,Katherine Manickum
Katherine Mcallister,"Director, Parliamentary Affairs",2023-07-31,2024-11-27,6,Katherine McAllister
Katherine Mckenna,"Minister, Environment and Climate Change",2016-05-01,2017-02-01,2,Katherine McKenna
Katherine Monahan,Senior Policy Advisor,2024-09-10,2024-11-27,3,"Katherine  Monahan, Katherine Monahan"
Katherine Murphy,Chief of Staff,2020-04-07,2020-04-07,1,Katherine Murphy
Katherine Neufeld,Canadian Intellectual Property Office,2019-03-19,2019-03-19,1,Katherine Neufeld
Katherine Nicol,"Departmental Staffer, Minister's Office",2009-12-14,2009-12-14,1,Katherine Nicol
Katherine North,Project Manager,2024-04-10,2024-04-10,1,Katherine  North
Katherine Nowers,Policy Advisor,2016-07-06,2018-03-02,4,Katherine Nowers
Katherine Oginsky,"Senior Advisor, Office of the Assistant Deputy Minister",2022-09-28,2022-09-28,1,Katherine  Oginsky
Katherine O'hallaran,"Special Assistant, Atlantic",2016-04-22,2016-05-15,4,Katherine O'Hallaran
Katherine O'halloran,Atlantic Regional Desk,2016-11-10,2022-12-13,68,Katherine O'Halloran
Katherine Parker,"Executive Director, Talent Management and Leadership Development",2011-12-01,2012-03-07,2,Katherine Parker
Katherine Saunders,Associate Director,2023-09-28,2023-09-28,1,Katherine Saunders
Katherine Shapiro,Policy Analyst,2017-11-21,2025-03-10,4,"Katherine  Shapiro, Katherine Shapiro"
Katherine Spencer-ross,"Director, Stakeholder Engagement and Outreach",2018-09-19,2018-09-19,1,Katherine Spencer-Ross
Katherine Sullivan,Parliamentary Affairs Advisor,2024-02-13,2024-02-13,2,Katherine Sullivan
Katherine Teeple,Executive Director,2017-04-04,2025-05-26,82,Katherine Teeple
Katherine Valcov,Special Assistant,2011-01-21,2011-01-21,1,Katherine Valcov
Katherine Wilson,Policy Advisor,2015-03-16,2025-01-30,2,Katherine Wilson
Katherine Wreford,Acting Team Lead,2023-08-30,2023-08-30,1,Katherine Wreford
Katherine Wright,Senior Advisor,2023-11-15,2023-12-18,2,Katherine  Wright
Kathi De,Deputy Director,2017-11-09,2023-05-04,2,Kathi De
Kathie Adare,Senior Advisor,2023-06-14,2023-06-14,1,Kathie Adare
Kathie Paddock,Senior Policy Analyst,2021-08-04,2021-08-04,1,Kathie Paddock
Kathleen Aitken,Policy Advisor,2015-12-10,2015-12-10,1,Kathleen Aitken
Kathleen Ami Afful,Events Staff,2015-03-20,2015-03-20,1,Kathleen Ami Afful
Kathleen Bouchard,Special Advisor to Assistant Deputy Minister,2015-07-15,2015-07-15,1,Kathleen Bouchard
Kathleen Buset,Director,2024-02-20,2024-02-20,1,Kathleen Buset
Kathleen Butler,Director General,2025-02-04,2025-02-04,1,Kathleen Butler
Kathleen Byrne,Recruit Analyst,2021-03-09,2021-04-14,2,Kathleen Byrne
Kathleen Cavallaro,Manager,2018-07-27,2024-05-29,17,"Kathleen  Cavallaro, Kathleen Cavallaro"
Kathleen Copp,Policy Analyst,2022-09-20,2023-06-15,2,Kathleen Copp
Kathleen David,Policy Advisor,2018-04-05,2018-04-05,1,Kathleen David
Kathleen Davies,Senior Advisor,2020-06-22,2020-07-15,2,Kathleen Davies
Kathleen Davis,Special Assistant,2017-10-30,2021-11-23,76,Kathleen Davis
Kathleen Devenny,Chief Risk Officer,2024-01-12,2024-01-12,1,Kathleen Devenny
Kathleen Donnohue,Director General,2018-09-20,2018-09-20,1,Kathleen Donnohue
Kathleen Donohue,Assistant Deputy Minister,2019-02-11,2025-06-05,177," Kathleen  Donahue, Kathleen  Donahue, Kathleen  Donohue, Kathleen Donahue, Kathleen Donohue"
Kathleen Donohue Donohue,Assistant Deputy Minister,2024-07-30,2024-07-30,1,Kathleen Donohue Donohue
Kathleen Dunn,Senior Advisor,2024-10-24,2024-10-24,1,Kathleen Dunn
Kathleen Flynn-dapaah,Advisor-Director and Head of Cooperation,2021-08-05,2025-01-24,3,Kathleen Flynn-Dapaah
Kathleen Fowler,Acting Director,2023-10-11,2023-10-11,1,Kathleen Fowler
Kathleen Guillot,Manager,2022-06-08,2022-06-08,1,Kathleen Guillot
Kathleen Heppell-masys,Director General,2023-02-15,2023-02-15,1,Kathleen Heppell-Masys
Kathleen Hunter,Senior Advisor,2022-08-24,2022-08-24,5,"Kathleen  Hunter, Kathleen Hunter"
Kathleen Ippersiel,Member of Parliament,2019-05-06,2019-05-06,1,Kathleen Ippersiel
Kathleen Ireton,Acting Senior Researcher,2016-08-11,2016-08-11,1,Kathleen Ireton
Kathleen Keenan,Director General,2010-09-15,2011-09-13,4,Kathleen Keenan
Kathleen Kelly,Executive Director,2009-12-02,2010-01-14,2,Kathleen Kelly
Kathleen Legault - Meek,Policy Advisor,2021-05-06,2021-05-06,1,Kathleen Legault - Meek
Kathleen Legault Meek,"Director, Parliamentary Affairs",2022-01-13,2024-09-24,4,"Kathleen  Legault Meek, Kathleen Legault Meek"
Kathleen Legault-meek,"Director, Parliamentary Affairs",2020-09-25,2025-05-28,60,"Kathleen  Legault-Meek, Kathleen  Legault-Meek , Kathleen Legault-Meek"
Kathleen Mackay,"Director, Technical Barriers and Regulations",2011-02-24,2011-02-24,1,Kathleen Mackay
Kathleen Mckenna,Minister,2017-02-06,2017-02-06,1,Kathleen McKenna
Kathleen Mitchell,Assistant Chief Statistician,2023-03-09,2023-03-09,1,Kathleen Mitchell
Kathleen Noisette,Senior Advisor to the Director General,2019-04-17,2019-04-17,1,Kathleen Noisette
Kathleen Owens,"Assistant Comptroller General, Acquired Services and Assets",2018-11-26,2019-01-25,2,Kathleen Owens
Kathleen Perchaluk,Press Secretary,2012-01-31,2014-01-15,7,Kathleen Perchaluk
Kathleen Prosser,Policy Analyst,2023-05-25,2024-03-13,2,Kathleen Prosser
Kathleen Rich,Director,2017-06-28,2019-02-08,10,Kathleen Rich
Kathleen Smith,Chief of Staff,2025-04-10,2025-04-10,1,Kathleen Smith
Kathleen Williams,Senior Analyst,2021-04-14,2021-04-14,1,Kathleen Williams
Kathleen Wrye,Senior Project Leader,2017-07-26,2024-12-10,30,"Kathleen Wrye, Kathleen Wyre"
Kathrine Leafloor,Senior Policy Advisor,2021-11-23,2021-11-23,1,Kathrine Leafloor
Kathryn Ann Mccauley,Senior Project Leader,2011-11-02,2016-10-28,2,Kathryn Ann McCauley
Kathryn Bezanson,Special Advisor,2024-04-18,2024-05-30,2,Kathryn Bezanson
Kathryn Duchnicky,"Senior Manager, Program Delivery",2024-06-13,2025-01-13,4,"Kathryn  Duchnicky, Kathryn Duchnicky"
Kathryn Dunn,Executive Assistant,2017-02-09,2024-03-27,5,Kathryn Dunn
Kathryn Fournier,Senior Policy Advisor,2012-05-28,2012-05-28,1,Kathryn Fournier
Kathryn Gagnon,Policy Advisor,2018-05-28,2023-05-30,5,Kathryn Gagnon
Kathryn Howard,Assistant Deputy Minister,2011-03-15,2011-03-15,1,Kathryn Howard
Kathryn Jane Bezanson,"Special Advisor, Gender",2025-02-17,2025-02-17,1,Kathryn Jane Bezanson
Kathryn Jarrett-ekholm,Director,2010-03-11,2010-03-11,1,Kathryn Jarrett-Ekholm
Kathryn Mccauley,Principal Advisor,2017-05-23,2024-07-25,7,Kathryn McCauley
Kathryn Mcdade,Assistant Deputy Minister,2009-04-24,2018-08-22,42,"Kathryn McDade, Kathryn Mcdade, Kathyrn McDade, kathryn McDade, kathryn mcdade"
Kathryn Mcelhone,Senior Advisor to the President,2012-03-12,2012-03-12,1,Kathryn McElhone
Kathryn Mowers,Policy Advisor,2016-10-24,2016-10-24,1,Kathryn Mowers
Kathryn Nowers,Director of Policy,2016-02-22,2021-12-06,746,"Kathryn Knowers, Kathryn Nower, Kathryn Nowers, Kathyrn Nowers, Katryn Nowers, kathryn Nowers, kathryn nowers"
Kathryn Pihl,Junior Policy Analyst,2023-11-29,2023-11-29,1,Kathryn Pihl
Kathryn Suh,"National Advisor, Infectious Diseases",2024-09-20,2024-09-20,1,Kathryn Suh
Kathryn Wigglesworth,Assistant,2012-06-11,2012-06-11,1,Kathryn Wigglesworth
Kathryn Zed,Chief of Staff,2022-08-21,2022-08-21,1,Kathryn Zed
Kathy Brewer-dalton,"Director General, Atlantic Region",2023-09-12,2023-09-12,2,Kathy Brewer-Dalton
Kathy Bunka,Director,2021-09-17,2021-09-17,1,Kathy Bunka
Kathy Cao,"Regional Director, Legal Support",2023-08-15,2023-08-15,1,Kathy Cao
Kathy Cheung,Advisor,2023-10-13,2024-02-27,3,Kathy Cheung
Kathy Fox,Chair,2010-10-21,2023-11-16,43,Kathy Fox
Kathy Graham,Director General,2020-11-02,2025-05-01,39,"Kathy  Graham, Kathy Graham"
Kathy Heath,Staffer,2024-07-11,2024-07-11,1,Kathy Heath
Kathy Hodges,"Desk Officer, Ontario",2018-06-04,2018-06-04,1,Kathy Hodges
Kathy Hughes,Manager,2016-12-14,2016-12-14,1,Kathy Hughes
Kathy Jacobs,Deputy Director General,2023-07-13,2023-07-13,1,Kathy Jacobs
Kathy Kettler,Chief of Staff,2017-11-07,2024-12-02,133,"Kathy  Kettler, Kathy  Kettler , Kathy Kettler"
Kathy Kocsis,Executive Assistant to Member of Parliament,2017-10-28,2017-11-08,3,Kathy Kocsis
Kathy Langlois,"Acting Assistant Deputy Minister, Regional Operations",2013-05-06,2013-05-06,2,Kathy Langlois
Kathy Mcleod,Member of Parliament,2014-07-17,2014-07-17,1,Kathy McLeod
Kathy Palko,"Manager, Recycled Content and Bioplastics Policy",2021-10-19,2024-12-18,20,"Kathy  Palko, Kathy Palko"
Kathy Pelletier,Senior Program Advisor,2023-02-23,2023-02-23,1,Kathy Pelletier
Kathy Penny,Commission Member,2019-06-18,2019-06-18,1,Kathy Penny
Kathy Pinksen,Senior Special Assistant,2016-04-13,2016-04-13,2,Kathy Pinksen
Kathy Soltys,Director,2022-10-04,2024-04-30,3,Kathy Soltys
Kathy Thompson,Executive Vice President,2013-07-18,2024-06-21,57,"Kathy  Thompson, Kathy Thompson"
Kathy Tsui,"Manager, Industry and Social Policy",2016-12-15,2020-03-03,2,Kathy Tsui
Kathy Twardek,Senior Director,2015-04-16,2021-12-17,6,Kathy Twardek
Kathy Wang,Analyst,2021-08-12,2024-07-05,3,Kathy Wang
Katia Battou,"Director, Communications",2023-06-01,2023-06-01,1,Katia  Battou
Katia Francois,Senior Analyst,2023-02-23,2023-02-23,1,Katia François
Katia-maud Laflamme,Senior Desk Officer,2022-06-01,2022-06-01,1,Katia-Maud  Laflamme
Katie Ahn Ja Heon,Assistant,2013-09-13,2013-09-13,1,Katie Ahn Ja Heon
Katie Alexander,Executive Director,2019-02-05,2022-09-28,3,"Katie Alexander, Katie Alexander "
Katie Avery,Program Officer,2023-03-10,2024-02-29,15,Katie Avery
Katie Baird,Senior Financial Analyst,2023-11-06,2025-03-21,62,Katie Baird
Katie Beasley,Special Assistant,2009-09-23,2009-09-23,1,Katie Beasley
Katie Binnie,Deputy Director,2024-02-07,2024-03-28,2,Katie Binnie
Katie Birks,Policy Analyst,2017-10-26,2017-10-26,1,Katie Birks
Katie Black,Judicial Affairs Advisor,2016-11-01,2017-10-30,6,Katie Black
Katie Boothlay,"Assistant to Parliamentary Secretary, Labour",2015-01-28,2015-01-28,1,katie Boothlay
Katie Brown,Chief of Staff,2022-03-07,2022-03-07,1,Katie Brown
Katie Cook,Constituency Communications and Outreach Manager,2022-02-17,2022-02-17,1,Katie Cook
Katie Cormier,Constituency Assistant,2018-04-16,2018-04-16,1,Katie Cormier
Katie Cornish,Senior Development Officer,2018-12-18,2018-12-18,1,Katie Cornish
Katie Curran,Acting Chief Executive Officer,2021-11-18,2022-03-21,2,"Katie Curran, Katie Curran "
Katie Durling,Senior Director,2017-11-14,2025-05-30,35,"Katie Duling, Katie Durling, katie durling"
Katie Eberts,Senior Advisor,2024-05-21,2024-05-21,1,Katie Eberts
Katie Elliot,Policy Advisor,2013-03-25,2013-06-05,2,Katie Elliot
Katie Fillmore,"Senior Officer, Mediation",2019-04-08,2021-03-23,2,"Katie Fillmore, Katie Filmore"
Katie Fulcher,Deputy Director,2020-11-19,2025-05-14,4,Katie Fulcher
Katie Greenwood,"Director, Conveyances",2012-02-28,2022-03-07,2,Katie Greenwood
Katie Henderson,Project Engineer,2024-10-30,2024-10-30,1,Katie Henderson
Katie Hillman,"Press Secretary, Shadow Cabinet",2020-10-06,2020-10-07,2,Katie Hillman
Katie Locke,"Manager, Stakeholder Relations | Senior Advisor",2011-01-18,2017-05-09,32,Katie Locke
Katie Lynn O'meara,Policy Analyst,2025-03-06,2025-03-06,1,Katie Lynn O'Meara
Katie Masse,"Special Assistant, Regional Affairs",2015-05-12,2015-05-12,1,Katie Masse
Katie Meredith,Senior Market Development Officer,2020-03-17,2022-03-02,3,Katie Meredith
Katie Murphy,Senior Policy Advisor,2024-05-08,2024-05-08,1,Katie Murphy
Katie Novak,Manager | Senior Policy Advisor,2018-10-29,2024-11-14,4,Katie Novak
Katie O'meara,Policy Analyst,2021-11-16,2025-02-19,4,"Katie O'Meara, Katie O'meara, Katie OMeara"
Katie Shapiro,Parliamentary Research Assistant,2017-11-20,2017-11-20,1,Katie Shapiro
Kaylie Stathopulos,"Special Assistant, West Desk",2020-11-09,2025-03-18,266,"Katie Stathopulos, Kaylie  Stathopulos, Kaylie Stathopulos, Kaylie Stathopulos , Kaylie Strathopoulos"
Katie Telford,Chief of Staff,2015-11-18,2024-12-09,78,"Katie Telford, Katie Thelford"
Katie Verhoeven,Parliamentary Affairs Advisor,2022-06-29,2024-10-01,6,Katie Verhoeven
Katie Vermeulen,Intern,2023-02-15,2023-02-15,2,Katie Vermeulen
Katie Vezina,Operations Coordinator,2022-05-26,2023-08-23,2,"Katie  Vezina , Katie Vezina"
Katie Vogt,Staffer,2012-07-04,2015-03-17,3,Katie Vogt
Katie Wallace,Deputy Director,2020-05-07,2022-05-16,5,Katie Wallace
Katlin Everson,Staffer,2013-02-05,2013-02-05,1,katlin everson
Katrin Nagelschmitz,Policy and Communications Officer,2009-07-09,2009-07-09,1,Katrin Nagelschmitz
Katrina Burgess,Political Advisor,2021-06-23,2024-11-10,3,Katrina Burgess
Katrina Ellis Cannon,Deputy Director,2014-04-08,2014-05-07,2,Katrina Ellis Cannon
Katrina Gould,"Minister, International Development",2020-10-09,2021-05-25,4,"Katrina Gould, katrina gould"
Katrina Leclerc,Assistant Researcher,2017-12-11,2017-12-11,1,Katrina Leclerc
Katrina Macdonald,Policy Analyst,2023-09-21,2023-09-21,1,Katrina Macdonald
Katrina Marsh,Director,2024-10-07,2024-10-07,1,Katrina Marsh
Katrina Mcaleese,"Executive Assistant, Multilateral Relations",2024-11-06,2024-11-06,1,Katrina McAleese
Katrina Peddle,Advisor,2024-02-28,2024-10-30,3,Katrina Peddle
Katrina Steski,Advisor,2024-07-09,2024-07-09,1,Katrina Steski
Katrine Conroy,"Minister, Children and Family Development",2019-10-22,2019-10-22,1,katrine conroy
Katrine Scott,Manager,2022-02-04,2022-02-04,1,Katrine Scott
Katsiaryna Padkapayeva,Business Analyst,2022-05-26,2022-05-26,1,Katsiaryna Padkapayeva
Katy Craneer,Ministerial Staff,2013-02-06,2013-02-06,1,Katy Craneer
Katy Joncas,Senior Program Officer,2022-12-20,2023-10-31,2,Katy Joncas
Katya Nova,Policy Advisor,2022-02-16,2025-02-06,16,"Katya  Nova, Katya Nova"
Katz Len,"Vice Chair, Telecommunications",2012-09-24,2012-09-24,1,Katz Len
Kaveh Khalilian,Research Development Officer,2024-06-05,2024-11-25,2,Kaveh Khalilian
Kavita Murthy,"Director, Accelerators and Class II Facilities Division",2016-05-03,2016-05-03,1,Kavita Murthy
Kay Richter,Executive Assistant,2012-12-11,2015-03-20,4,Kay Richter
Kay Saicheua,Director,2017-11-14,2020-01-29,4,Kay Saicheua
Kayanna Brown,Strategic Policy Advisor,2022-12-07,2023-02-23,5,Kayanna Brown
Kayla Bottriell,"Advisor, Policy and Stakeholder Relations",2013-12-19,2015-05-06,6,"Kayla Bottriell, Kyla Botriell, Kyla Bottrieill"
Kayla Dharamshi,Policy Advisor,2022-03-24,2023-07-07,12,"Kayla  Dharamshi, Kayla Dharamshi, kayla Dharamshi "
Kayla Gagne,Policy Analyst,2017-03-07,2017-03-07,1,Kayla Gagne
Kayla Ishkanian,Policy Analyst,2021-03-12,2021-03-12,1,Kayla Ishkanian
Kayla Mcgee,Senior Program Advisor,2023-05-23,2023-06-13,2,Kayla McGee
Kayla Monteiro,Director General,2011-11-14,2025-05-29,24,Kayla Monteiro
Kayla Sills,Operations Manager,2024-03-27,2025-02-11,2,Kayla Sills
Kayla Yeman,Client Experience Branch,2017-03-31,2017-03-31,1,Kayla Yeman
Kayle Hatt,Policy Analyst,2017-09-06,2017-09-06,1,Kayle Hatt
Kaylie Stathopolous,Senior Policy and Regional Advisor,2022-06-14,2024-12-18,3,"Kaylie Stathopolous, Kaylie Stathopolus, Kaylie Strathopolous"
