CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Raymon Kaduck,Member,2012-05-16,2015-03-17,2,Raymon Kaduck
Raymond Chiasson,"Commanding Officer, 1st Canadian Ranger Patrol Group",2020-08-27,2020-08-27,1,Raymond Chiasson
Raymond Cote,Member of Parliament,2011-09-14,2015-06-10,112,"Mr. Raymond Côté, M.P., RAYMOND CÔTÉ, Raymond Cote, Raymond Coté, Raymond Côté, Raymond Côté, M.P."
Raymond Donnelly,Legislative Assistant,2018-02-09,2021-03-15,5,Raymond Donnelly
Raymond Froklage,"Senior Advisor to Assistant Deputy Minister, Communications and Rural Economic Development",2013-09-11,2020-11-04,2,Raymond Froklage
Raymond Guardia,Chief of Staff,2016-11-15,2016-11-15,1,Raymond Guardia
Raymond Jolicoeur,Provincial Liaison and Partnerships Coordinator,2021-06-18,2022-07-14,2,Raymond Jolicoeur
Raymond Kobes,Parliamentary Assistant,2021-03-03,2021-03-03,1,Raymond Kobes
Raymond Kotchorek,Environmental Assessment Officer,2013-11-29,2013-11-29,1,Raymond Kotchorek
Raymond Lanoria,Analyst,2023-11-07,2023-11-07,1,Raymond Lanoria
Raymond Novak,Chief of Staff,2013-08-13,2014-10-01,10,Raymond Novak
Raymond Theberge,Commissioner of Official Languages,2008-10-15,2025-05-28,41,"Raymond Theberge, Raymond Théberge"
Raymond Vogan,"Director, Regional Affairs",2009-01-31,2010-06-28,2,Raymond Vogan
Raymonde Folco,Member of Parliament,2009-04-21,2011-03-08,5,Raymonde Folco
Raymonde Gagne,Senator,2016-05-03,2025-05-06,75,"Raymonde Gagne, Raymonde Gagné, Raymonde Gange"
Raymonde Saint-germain,Senator,2017-03-03,2025-03-24,22,"Raymond Saint-Germain, Raymond Saint-Germaine, Raymond Sainte-Germain, Raymonde Saint Germain, Raymonde Saint-Germain, Raymonde Saint-Germaine, raymonde saint-germain"
Rayna Sutherland,Policy Advisor,2022-10-26,2024-12-02,27,"Rayna  Sutherland, Rayna  Sutherland , Rayna Sutherland, Rayna Sutherland , rayna  Sutherland"
Raynal Doucet,Program Manager,2021-05-27,2021-05-27,1,Raynal Doucet
Raynald Blais,Member of Parliament,2010-10-26,2011-03-02,7,Raynald Blais
Raynell Andreychuk,Senator,2010-10-05,2019-04-04,109,"Hon. Raynell Andrewychuk, Hon. Raynell Andreychuk, RAYNELL ANDREYCHUK, Raynell ANDREYCHUK, Raynell Anderchuck, Raynell Andrechuk, Raynell Andreheck, Raynell Andreychuck, Raynell Andreychuk, Raynelle Andreychuk, Reynell Andreychuck, Reynell Andreychuk, The Honourable Senator Raynell Andreychuk, The Honourable Senator Reynelle Andreychuk"
Raynold Marlow,Chief of Staff,2019-04-02,2019-04-02,1,Raynold Marlow
Razan Shahin,Manager,2017-09-15,2024-08-01,11,"Raza Shahin, Razan Shahin"
Read Guernsey,Advisor | Economist,2021-03-09,2023-10-31,5,"Read  Guernsey, Read Guernsey"
Read Leask,Senior Advisor,2018-10-10,2021-06-28,15,Read Leask
Reade Tereck,National Fire Management Officer,2025-03-06,2025-03-06,1,Reade Tereck
Reagan Lundquist,Senior Business Advisor,2024-09-27,2024-09-27,1,Reagan Lundquist
Rear-admiral Andrew Smith,Chief Military Personnel,2011-09-08,2011-09-08,1,Rear-Admiral Andrew Smith
Rear-admiral C.p. Donovan,Director General,2019-03-26,2019-03-26,1,Rear-Admiral C.P. Donovan
Rebecca Thompson,"Manager, Public Liaison",2008-12-09,2021-11-10,16,"Rebbeca Thompson, Rebecca  Thompson, Rebecca Thompson"
Rebeca Guillemette,Manager,2012-04-26,2012-04-26,1,Rebeca Guillemette
Rebecca Anne Dixon,Policy Analyst,2018-11-05,2020-03-11,2,Rebecca Anne Dixon
Rebecca Bingeman,Senior Policy Advisor,2017-10-20,2017-10-20,1,Rebecca Bingeman
Rebecca Bornemann,Manager,2019-11-26,2023-09-15,2,Rebecca Bornemann
Rebecca Butler,Chief of Staff,2018-03-05,2018-03-05,1,Rebecca Butler
Rebecca Calder,Senior Policy Advisor,2020-05-08,2020-05-08,1,Rebecca Calder
Rebecca Caldwel,Director of Policy,2017-06-05,2021-05-13,3,"Rebecca Caldwel, Rebecca Cardwell"
Rebecca Caldwell,Senior Policy Advisor,2016-02-18,2025-03-10,570,"Rebecca  Caldwell, Rebecca  Caldwell , Rebecca Caldwell, Rebecca Caldwell "
Rebecca Chouinard,Director,2022-11-15,2025-04-10,2,Rebecca Chouinard
Rebecca Dixon,Staffer to Senator,2018-06-04,2019-05-28,14,Rebecca Dixon
Rebecca Fromm,Student,2024-04-29,2024-04-29,3,Rebecca Fromm
Rebecca Guillemette,Director,2020-04-20,2024-06-18,3,Rebecca Guillemette
Rebecca Hart,Policy Integration Officer,2020-03-15,2020-03-15,1,rebecca hart
Rebecca Hellam,Acting Manager,2023-08-15,2023-08-15,1,Rebecca Hellam
Rebecca Kennedy,Policy Advisor,2017-10-06,2017-10-06,1,Rebecca Kennedy
Rebecca Land,"Acting Director, Planning and Resource Management",2020-05-26,2020-05-26,1,Rebecca Land
Rebecca Lee,Special Advisor to Policy Director,2012-12-03,2014-08-19,3,Rebecca Lee
Rebecca Macneil,Member of Parliament,2021-04-01,2021-04-01,1,Rebecca MacNeil
Rebecca Marland,Senior Policy Advisor,2024-03-20,2024-03-20,1,Rebecca Marland
Rebecca Mason,Constituency Assistant,2020-10-08,2020-10-08,1,Rebecca Mason
Rebecca Mcneil,Senior Assistant,2022-02-24,2022-03-11,3,Rebecca McNeil
Rebecca Mellett,Manager,2010-12-10,2011-02-09,2,Rebecca Mellett
Rebecca Modler,Research Engineer,2024-08-20,2024-08-20,1,Rebecca  Modler
Rebecca Moore,Senior Policy Advisor,2017-03-29,2020-06-05,7,Rebecca Moore
Rebecca Moyes,"Acting Director, Arts Presentation and Training Directorate",2023-12-20,2024-05-01,3,"Rebecca  Moyes, Rebecca  Moyes , Rebecca Moyes"
Rebecca Mozzato,Chief of Staff and Senior Advisor to the Assistant Deputy Minister,2024-06-12,2024-07-03,2,Rebecca Mozzato
Rebecca Murphy,Senior Policy Advisor,2009-01-13,2009-11-18,6,Rebecca Murphy
Rebecca Netley,Executive Director,2021-11-30,2021-11-30,1,Rebecca  Netley
Rebecca Pammett,Director,2017-08-22,2017-08-22,1,Rebecca Pammett
Rebecca Parkinson,"Deputy Director, Regional Affairs",2016-01-08,2025-05-20,110,"Rebecca  Parkinson , Rebecca Parkinson, Rebecca Parkinson  "
Rebecca Patterson,Senator,2023-04-26,2025-04-13,33,"Rebecca Patterson, Rebecca patterson, rebecca patterson"
Rebecca Reid,Regional Director General,2015-12-02,2023-05-17,32,Rebecca Reid
Rebecca Rogers,"Manager, Forward Planning and Events",2011-04-11,2015-06-03,19,"Rebecca Robers, Rebecca Rogers"
Rebecca Smart,Acting Deputy Director,2022-01-13,2022-06-01,3,"Rebecca  Smart, Rebecca Smart"
Rebecca Staley,Speechwriter,2014-02-28,2015-03-12,9,Rebecca Staley
Rebecca Stephen,Staffer,2018-10-15,2018-10-15,1,Rebecca Stephen
Rebecca Wilks,Environmental Specialist,2024-01-16,2024-11-20,4,"Rebecca  Wilks, Rebecca Wilks"
Rebekah Miller,Policy Analyst,2021-11-26,2021-11-26,1,Rebekah Miller
Rebekah Young,"Director, Development Institutions",2013-01-10,2013-02-25,2,Rebekah Young
Rebekka Bond,Consultant,2022-09-02,2022-09-27,2,Rebekka Bond
Recchie Valdez,"Minister, Small Business",2023-08-16,2023-08-16,1,Recchie Valdez
Rechie Valdez,Member of Parliament,2021-10-21,2025-05-27,165,"Hon. Rechie Valdez, Rechel Valdez, Rechie  Valdez, Rechie  Valdez , Rechie Valde, Rechie Valdez, Rechie Veldez"
Reda El Kaniri,"Advisor, Office of the Minister of Foreign Affairs",2021-04-16,2021-04-16,3,"Reda El Kabiri, Reda El Kaniri"
Reeha Karpal,Special Advisor,2022-02-23,2022-02-23,1,Reeha Karpal
Reeha Korpal,Policy Advisor,2016-07-11,2024-12-10,29,"Reeha  Korpal, Reeha  Korpal , Reeha Korpal, Reeha Korpel, reeha korpal"
Reem Al Almeri,Operations Assistant,2022-01-28,2022-01-28,1,Reem  Al Almeri
Reem Al-amari,"Intern, Operations",2021-07-13,2021-07-13,1,Reem Al-Amari
Reem Al-ameri,Special Assistant,2021-11-25,2022-06-03,3,"Reem  Al-Ameri, Reem Al-Ameri"
Reem Zaia,Director of Policy,2022-07-26,2023-06-26,34,"Reem  Zaia, Reem Zaia"
Reema Hafez,Director,2021-05-13,2021-05-13,1,Reema Hafez
Reena Manjania,Policy Analyst,2020-08-13,2020-08-13,1,Reena Manjania
Reesha Namasivayam,Director General,2019-06-10,2025-05-21,5,Reesha Namasivayam
Reg Anstey,Board Member,2013-02-13,2013-02-13,1,Reg Anstey
Reg Plummer,Senior Policy Analyst,2013-02-28,2021-02-02,6,Reg Plummer
Regan Geoff,Member of Parliament,2017-10-03,2017-10-03,1,Regan Geoff
Regan Preszcator,Staffer,2021-01-20,2022-01-05,2,Regan Preszcator
Regan Watt,"Director, Strategic Planning to the Minister",2008-09-19,2011-07-27,3,Regan Watt
Regan Watts,Director of Strategic Planning,2008-08-06,2012-04-23,137,"REGAN WATTS, Regan P. Watts, Regan Watts, Regan watts"
Regent Dickey,"Senior Advisor, Technology",2010-09-07,2010-09-13,3,Regent Dickey
Regi Mathew,Associate Director,2017-02-23,2017-02-23,1,Regi Mathew
Regina Wright,"Director General, Regional Operations",2023-08-16,2024-06-25,3,"Regina  Wright , Regina Wright"
Regina Young,Director,2016-08-10,2016-08-10,1,Regina Young
Regine Cadet,Director,2023-02-13,2023-02-13,1,Régine  Cadet
Regis Domingo,Program Manager,2010-05-10,2010-05-10,1,Regis Domingo
Reid Kelly,Parliamentary Assistant,2022-04-25,2022-11-21,2,Reid Kelly
Reid Leask,"Special Assistant, Policy",2019-02-22,2019-02-22,1,Reid Leask
Reid Roisin,Director,2021-08-13,2021-08-13,1,Reid Roisin
Reid Sirrs,Ambassador to the Argentine Republic,2021-06-23,2023-05-10,2,Reid Sirrs
Rejean Aucoin,Senator,2024-02-06,2024-12-03,7,"Rejean Aucoin, Réjean Aucoin"
Rejean Frenette,Director,2015-01-12,2015-01-12,1,Réjean Frenette
Rejean Genest,Member of Parliament,2011-11-08,2014-11-25,6,"Rejean Genest, Réjean Genest"
Remi Bourgault,Committee Clerk,2015-03-24,2015-04-02,2,Remi Bourgault
Remi Gosselin,Director,2024-11-28,2024-11-28,1,Remi Gosselin
Remi Hyppia,"Advisor, Parliamentary Affairs",2019-04-02,2019-04-02,4,"Rémi HYPPIA, Rémi Hyppia"
Remi Labarre,Senior Advisor,2012-02-20,2022-02-17,9,"Remi Labarre, Rémi Labarre"
Remi Masse,Member of Parliament,2015-12-01,2019-05-30,94,"Remi Mass., Remi Masse, Remi Massé, Remi masse, RÉMI MASSÉ, Rémi Massé, Rémi Massé,, rémi massé, rémy massé"
Remi Turmel,Senior International Development Officer,2012-07-17,2014-12-10,2,Rémi Turmel
Remi Villeneuve,Chief Actuary and Director,2022-10-18,2022-10-18,1,Remi    Villeneuve
Remo Li Fraine,Analyst,2010-11-25,2010-11-25,1,Remo Li Fraine
Rempel Roy,Policy Advisor,2011-07-26,2011-07-26,1,Rempel Roy
Remzi Cej,Assistant Director,2023-11-24,2024-03-20,2,Remzi Cej
Ren Arsenault,Communications Officer,2017-02-01,2017-02-01,1,Ren Arsenault
Renald Gilbert,Director General,2011-02-24,2011-02-24,1,Renald Gilbert
Renart Ana,"Deputy Chief Negotiator, Canada in the CETA Negotiations",2010-11-29,2010-11-29,1,Renart Ana
Renata Slivinski,"Director, Data Science",2024-02-28,2024-02-28,1,Renata Slivinski
Renata Wielgosz,Director,2011-10-14,2011-10-14,1,Renata Wielgosz
Renato Duarte,Lieutenant Colonel,2020-01-27,2020-01-27,1,Renato Duarte
Renato Pardo,Policy Advisor,2023-08-03,2023-12-21,18,Renato Pardo
Renaud Levesque,"Senior Architect, Office of the Senior Vice President",2021-02-19,2021-02-19,1,Renaud Lévesque
Rene Arseneault,Member of Parliament,2016-02-04,2024-12-13,151,"Rene Arsenault, Rene Arseneault, René Areseneault, René Arsenault, René Arseneault, René Arseneault, M.P."
Rene Audet,Acting Technical Director,2010-06-04,2010-06-04,1,René Audet
Rene Bouchard,Director General,2010-04-27,2010-07-14,2,Rene Bouchard
Rene Bourdages,"Senior Director, Cultural Portfolio Management",2020-11-05,2020-11-05,1,Rene Bourdages
Rene Cormier,Senator,2017-02-06,2025-06-11,150,"Rene  Cormier, Rene Cormier, René Cormier, The Hon. René Cormier, The Honourable Rene Cormier, The Honourable Rene Cormier , rene Cormier"
Rene Crescent,Advisor,2016-02-03,2022-05-18,4,René Crescent
Rene Damecour,"Senior Advisor, Environment",2024-02-08,2024-02-08,1,René Damecour
Rene Desjardins,"Development Engineer, Controls",2016-11-22,2017-02-14,2,René Desjardins
Rene Desmarais,Senior Vice President,2016-02-04,2016-02-04,1,Rene DesMarais
Rene Fugere,"Advisor, Industrial Technology",2016-02-02,2016-02-02,1,René Fugère
Rene Grenier,Deputy Commissioner,2008-11-04,2010-04-27,2,Rene Grenier
Rene Maillet,"Manager, NOC Unit",2016-07-13,2016-07-13,2,Rene Maillet
Rene Ouellette,"Director General, Academic Outreach and Stakeholder Engagement",2022-05-02,2025-05-26,7,"Rene OUELLETTE, Rene Ouelette, Rene Ouellette, Renee Ouellette, René  Ouellette, René Ouellette"
Rene Patenaude,National Manager,2024-09-23,2024-09-23,1,René Patenaude
Rene Poirier,Regional Manager,2021-11-12,2025-03-18,9,René Poirier
Rene Sirois,Staffer to Senator,2013-11-26,2023-12-13,8,"Rene Sirois, Renne Sirois, René Sirois"
Rene Villemure,Member of Parliament,2021-11-30,2025-02-17,25,"Rene  Villemure, Rene Villemur, Rene Villemure, René  Villemure, René Villemure, René Villemure , Réné  Villemure , rené villemure"
Rene Wassail,Deputy Director,2010-11-16,2011-01-11,2,"Rene Wassail, Rene Wassill"
Rene-pierre Allard,Project Engineer,2009-07-31,2018-06-22,5,"Rene-Pierre Allard, René-Pierre Allard"
Renee Allen,Assistant,2017-03-03,2022-12-01,9,"Renee Allen, Renée Allen"
Renee Bowers,Manager and Senior Policy Analyst,2023-04-11,2023-04-11,1,renee bowers
Renee Campbell,Senior Director,2022-06-09,2024-06-03,7,"Renee  Campbell, Renee Campbell"
Renee Chen,Director,2016-11-09,2016-11-09,1,Renee Chen
Renee Doirion,Chief of Staff and Special Advisor,2021-12-06,2021-12-06,1,Renée Doirion
Renee Doiron,Director,2022-01-20,2023-02-07,3,"Renée  Doiron, Renée Doiron"
Renee Dupuis,Senator,2017-02-07,2023-11-15,11,"Renee Dupuis, Renée Dupuis, renee dupuis"
Renee Farell,Policy Advisor,2015-09-22,2015-09-22,1,Renée Farell
Renee Filiatrault,Policy Advisor,2016-05-26,2025-02-17,24,"Renee Filiatrault, Renée Filiatrault"
Renee George,Chief of Staff,2025-01-22,2025-01-22,1,Renee George
Renee Gowing,Director,2018-05-30,2023-06-20,7,Renee Gowing
Renee Gowling,Senior Policy Officer,2020-04-30,2020-04-30,1,Renee Gowling
Renee Harden,Policy Advisor,2010-09-21,2023-03-14,2,Renee Harden
Renee Jolicoeur,Assistant Deputy Minister,2010-11-08,2013-10-08,4,"Renee Jolicoeur, Renée Jolicoeur"
Renee Lepage,Manager,2024-11-01,2025-06-05,2,Renée Lepage
Renee Pichard,Assistant Auditor General,2021-10-19,2021-10-19,1,Renée  Pichard
Renee Plouffe,Trade Commissioner,2023-02-06,2023-02-06,1,Renee Plouffe
Renee Proctor,Senior Communications Advisor,2024-07-31,2024-07-31,1,Renee Proctor
Renee Ramsey,"Team Leader, Regulatory Communications",2023-03-30,2023-03-30,1,Renee Ramsey
Renee Reynolds,"Coordinator, Events and Conferences",2017-05-23,2020-01-16,2,"RENEE REYNOLDS, Renee Reynolds"
Renee Roussel,Senior Director,2021-11-18,2021-12-29,2,Renee Roussel
Renee Sauve,Director,2017-06-09,2019-07-16,2,Renee Sauve
Renee St-amant,Senior Analyst,2024-12-16,2024-12-16,1,Renee  St-Amant
Renee Taylor,Member of Parliament,2014-02-20,2014-04-23,3,"Renee Taylor, Renée Taylor"
Renee Umezuki,Director,2020-11-19,2023-01-10,2,Renee Umezuki
Renetta Siemens,Deputy Chief Financial Officer,2016-12-09,2017-12-07,6,"Renatta Siemans, Renetta Siemens"
Renne Gobeil,Chief of Staff to the Executive Vice President,2021-09-24,2021-09-24,1,Renne Gobeil
Rennie Marcoux,Assistant Secretary to the Cabinet,2009-03-26,2012-07-26,6,Rennie Marcoux
Renze Nauta,Director of Policy and Planning,2009-03-05,2021-11-25,115,"Renza Nauta, Renze Nauta, Renze Nouta, renze nauta"
Renza Naute,Policy Advisor,2017-10-02,2017-10-26,2,Renza Naute
Renze Nauto,"Manager, Appointments",2014-04-09,2014-04-09,1,Renze Nauto
Renzo Isabella,Tax Policy Analyst,2010-03-11,2010-09-10,6,Renzo Isabella
Resty Delrosario,Audit Leader,2013-03-26,2013-03-26,1,Resty DelRosario
Reuben East,Deputy Director,2015-12-16,2017-07-20,6,Reuben East
Reynolds Lauer,Trade Commissioner,2024-09-30,2024-09-30,1,Reynolds Lauer 
Reynolds Marlo,Chief of Staff,2018-02-13,2018-02-13,1,Reynolds Marlo
Rezaul Mannan,Senior Evaluator,2021-01-26,2021-01-26,1,Rezaul Mannan
Rhada Subramani,"Director, Operations Economic and Regional Development Policy",2022-05-18,2022-05-18,1,Rhada Subramani
Rhea King,"Regional Director, Ecosystem Management",2019-07-02,2019-07-02,1,Rhea King
Rheal Eloi Fortin,Member of Parliament,2018-02-06,2021-06-30,3,"Mr. Rhéal Éloi Fortin, Rhéal Éloi Fortin"
Rheal Fortin,Member of Parliament,2016-02-02,2024-12-13,88,"RHÉAL FORTIN, Rheal Fortin, Rhéal Fortin, Rhéal Fortin , rheal fortin"
Rheal Joly,"Administrative Assistant to CEO, Public Services and Procurement Canada",2021-03-23,2021-03-23,1,Rheal Joly
Rheal Lewis,Chief of Staff,2014-11-11,2023-08-18,9,"Rheal Lewis, Rheal Lewsi"
Rhiannon Brown,Chief of Staff,2021-01-19,2021-01-19,1,Rhiannon Brown
Rhiannon Cobb,Parliamentary Assistant,2018-10-17,2019-05-27,4,Rhiannon Cobb
Rhoda Boyd,"General Manager, Communications",2023-05-24,2023-05-24,1,Rhoda Boyd
Rona Ambrose,"Minister, Health",2008-11-24,2017-05-02,303,"Hon Rona Ambrose, Hon. Rona Ambrose, Hon. Rona Ambrose, P.C., M.P., Honourable Rona Ambrose, RONA AMBROSE, Rhona Ambrose, Rona Ambrose, Rona Ambrose MP, Rona Ambrose PC MP, Rose Ambrose, The Hon. Rona Ambrose"
Rhonda Arsenault,Senior Program Coordinator,2020-10-28,2020-10-28,1,Rhonda Arsenault
Rhonda Aucoin,Senior Policy Advisor,2024-05-09,2024-11-22,3,"Rhonda  Aucoin , Rhonda AuCoin, Rhonda Aucoin"
Rhonda Fernandes,Director General,2014-09-05,2025-02-26,35,"Rhonda   Fernandes, Rhonda Fernandes, Rhonda Fernandez"
Rhonda Jarett,Legislative Assistant,2018-03-28,2018-03-28,1,Rhonda Jarett
Rhonda Jarrett,Staffer,2016-10-04,2016-10-18,2,Rhonda Jarrett
Rhonda Kirkland,Senior Communications Advisor,2023-10-05,2024-10-03,7,"Rhonda  Kirkland, Rhonda Kirkland"
Rhonda Kropp,"Associate Vice President, Research Strategy",2015-11-09,2024-11-06,21,"Rhonda  Kropp, Rhonda Kopp, Rhonda Kropp"
Rhonda Kuo Lee,Executive Advisor to the Vice President,2024-06-03,2025-03-19,13,"Rhonda  Kuo Lee, Rhonda Kuo Lee"
Rhonda Laboucan,Registered Dietitian,2020-10-22,2020-10-22,1,Dr. Rhonda Laboucan
Rhonda Laing,"Director, Policy, Planning and External Relations",2018-09-20,2021-09-20,3,Rhonda Laing
Rhonda Lazarus,Senior Counsel,2013-04-09,2014-04-03,4,Rhonda Lazarus
Rhonda Moore,Director of Policy,2023-12-01,2023-12-01,1,Rhonda Moore
Rhonda Nadon,Senior Director,2017-11-09,2017-12-13,5,"RHONDA NADON, Rhonda Nadon"
Rhonda Pond,Member of Parliament,2016-09-13,2016-09-13,1,Rhonda Pond
Rhonda Speiss,Senior Business Officer,2020-06-03,2025-05-28,2,Rhonda Speiss
Rhonda Walker-sisttie,"Director General, Strategic Communications Directorate",2023-03-30,2023-03-30,1,Rhonda Walker-Sisttie
Rhonda Watson,Legislative Assistant,2013-02-25,2013-02-25,1,Rhonda Watson
Rhys Dumond,Legislative Assistant,2022-10-03,2022-10-03,1,Rhys  Dumond
Rhys Mendes,Assistant Deputy Minister,2013-11-04,2025-03-17,7,"Rhys  Mendes, Rhys Mendes"
Riaz Kara,Director General,2024-03-12,2024-09-06,3,"Riaz J.  Kara, Riaz Kara"
Ric Stryde,Policy Advisor,2008-12-11,2024-09-26,44,"Ric Stryd, Ric Stryde, Rick Stride, Rick Stryde"
Ricardo Del Castillo,Deputy Director,2016-07-20,2024-10-30,2,"Ricardo Del Castillo, Ricardo del Castillo"
Ricardo Desjardins,Advisor,2022-10-03,2022-10-03,1,Ricardo Desjardins
Ricardo Gomez,"Policy Analyst, Policy Integration",2016-11-22,2023-02-15,3,Ricardo Gomez
Ricardo Souvenir,Special Assistant,2020-09-01,2023-03-24,16,"Ricardo  Souvenir, Ricardo Souvenir"
Riccardo Filipone,Director of Communications,2017-11-24,2017-11-24,1,Riccardo Filipone
Riccardo Savone,"Ambassador, Canada to Brazil",2018-10-09,2019-03-01,2,Riccardo Savone
Rich Rudolph,"Team Lead, Regulatory Review",2024-09-18,2024-09-18,1,Rich Rudolph
Richard Aucoin,Executive Director,2008-08-13,2019-10-11,135,"Dr. Richard Aucoin, Richard Acoin, Richard Aucion, Richard Aucoin, richard aucoin"
Richard Arbeiter,"Director General, Office of Human Rights, Freedoms and Inclusion",2014-02-25,2024-11-29,6,Richard Arbeiter
Richard Arsenault,Executive Director,2008-10-06,2020-11-26,24,Richard Arsenault
Richard Asselin,Director of Policy,2016-08-18,2016-08-18,1,Richard Asselin
Richard Aucoin Aucoin,"Executive Director, Pest Management Regulatory Agency",2018-05-29,2018-05-29,1,Richard Aucoin Aucoin
Richard Bale,"Executive Advisor, OGM",2017-10-03,2017-10-10,2,Richard Bale
Richard Baylin,Assistant Commissioner,2025-02-15,2025-02-15,1,Richard Baylin
Richard Bennett,"Deputy Director, Development",2018-04-27,2024-10-25,7,Richard Bennett
Richard Bilodeau,Director General,2010-01-27,2025-03-31,19,Richard Bilodeau
Richard Blanchette,Military Advisor,2011-12-14,2011-12-14,1,Richard Blanchette
Richard Botham,Assistant Deputy Minister,2009-09-30,2021-07-19,593,"RICHARD BOTHAM, Richard BOTHAM, Richard Botham, Richard Botham -, Richard Bothm, Richard Bothman, Richard Brotham, Richard Roth, Ruchard Botham, richard bothem"
Richard Bragdon,Member of Parliament,2019-12-09,2025-06-11,130,"Richard  Bragdon, Richard  Bragdon , Richard Bragdon"
Richard Butts,Director General,2010-08-17,2010-08-17,1,Richard Butts
Richard Cannings,Member of Parliament,2015-11-27,2024-12-05,554,"Mr. Richard Cannings, M.P., Richard  Canning , Richard  Cannings , Richard Canning, Richard Cannings, Richard Cannnings"
Richard Cannings Cannings,Member of Parliament,2018-02-15,2018-02-15,1,Richard Cannings Cannings
Richard Charlebois,Vice President,2011-01-12,2011-01-12,1,Richard Charlebois
Richard Chartier,Chief Justice,2013-04-19,2013-04-19,1,Richard Chartier
Richard Clark,Director of Policy,2014-03-19,2014-11-18,4,Richard Clark
Richard Cohen,Senior Defense Advisor,2008-08-05,2011-06-30,21,"RICHARD COHEN, Richard Cohen"
Richard Comerford,Regional Director General,2016-08-26,2016-11-30,2,Richard Comerford
Richard Coxford,Program Officer,2020-08-06,2023-11-07,5,Richard Coxford
Richard Cummings,Member of Parliament,2017-10-03,2017-10-03,1,Richard Cummings
Richard Davies,Parliamentary Assistant,2023-10-23,2024-11-19,3,Richard Davies
Richard Davis,Director,2022-04-04,2024-10-18,7,Richard Davis
Richard Day,Manager,2019-07-16,2023-11-22,3,Richard Day
Richard Desmarais,Policy Advisor,2015-03-31,2017-01-22,2,Richard Desmarais
Richard Dicerni,Deputy Minister,2008-07-02,2012-07-27,248,"RICHARD DICERNI, Richard Decerni, Richard Descerni, Richard DiCerni, Richard Dicemi, Richard Dicerni, Richard Dicerny, Richard Discerni, richard dicerni"
Richard Duke,Policy Advisor,2024-10-09,2024-10-09,1,Richard Duke
Richard Dunlop,Assistant Deputy Minister,2009-04-20,2009-04-20,1,Richard Dunlop
Richard Dykstra,Parliamentary Secretary,2013-04-24,2013-04-24,2,Richard Dykstra
Richard Evans,"Director General, Industry Statistics",2018-03-20,2018-10-16,2,Richard Evans
Richard Fadden,Deputy Minister,2008-08-15,2016-03-08,24,"Richard (Dick) Fadden, Richard Fadden"
Richard Farthing-nichol,Senior Policy Advisor,2024-10-16,2024-12-05,2,"Richard  Farthing-Nichol, Richard Farthing-Nichol"
Richard Farthing-nicol,Senior Advisor,2024-11-28,2024-11-28,1,Richard Farthing-Nicol
Richard Foster,"Deputy Commander, RCAF",2013-08-13,2013-08-14,2,Richard Foster
Richard Frank,Research Scientist,2020-10-20,2020-10-20,1,Richard Frank
Richard Fromm,Parliamentary Assistant,2012-02-14,2025-05-28,20,"Richard  Fromm, Richard Fromm"
Richard Garber,Executive Director,2015-11-04,2016-11-23,2,"RICHARD GARBER, Richard Garber"
Richard Gaudreau,Tanker Safety Expert Panel Member,2013-06-04,2013-06-04,1,Richard Gaudreau
Richard Gaudreault,Constituency Assistant,2016-09-06,2016-09-06,1,Richard Gaudreault
Richard Gelinas,Research Programs and Partnerships,2025-02-04,2025-02-04,1,Richard Gelinas
Richard Godin,Senior Advisor,2013-11-29,2013-11-29,1,Richard Godin
Richard Goodyear,Chief Financial Officer,2023-11-28,2023-11-28,1,Richard Goodyear
Richard Goulet,"Research Scientist, Mine Waste Management",2024-05-01,2024-05-01,1,Richard Goulet
Richard Graw,Legal Counsel,2012-01-17,2017-05-30,2,Richard Graw
Richard Gresser,Senior Director,2013-02-07,2017-07-18,11,Richard Gresser
Richard Harris,Member of Parliament,2009-06-30,2015-05-05,64,"Richard (Dick) Harris, Richard Harris, Richard Harrris, Richard M. Harris"
Richard Hebert,Member of Parliament,2017-10-28,2019-08-08,64,"Richard Hebert, Richard HÉBERT, Richard Hébert"
Richard Hiebert,"Manager, Authorization Policy",2009-12-08,2009-12-08,1,Richard Hiebert
Richard Higginson,Trade Commissioner,2023-01-30,2023-01-30,1,Richard Higginson
Richard Holt,"Head, Clean Transportation",2018-10-10,2024-12-17,4,"Richard Hold, Richard Holt"
Richard Hussey,Director,2019-06-19,2020-08-24,3,Richard Hussey
Richard Ilnycki,Advisor,2024-05-21,2024-05-21,1,Richard Ilnycki
Richard Janecky,"Senior Policy Advisor, Deputy Minister's Office",2023-04-26,2023-04-26,1,Richard Janecky
Richard K. Arsenault,"Vice President, Operations",2017-11-23,2017-11-23,1,Richard K. Arsenault
Richard Lajeunesse,Director,2013-02-28,2015-03-24,5,Richard Lajeunesse
Richard Lajoie,"Advisor, Industrial Technology",2018-10-25,2018-10-25,1,Richard Lajoie
Richard Lamontagne,External Communications Advisor,2017-08-19,2017-08-19,1,Richard Lamontagne
Richard Lavergne,Regional Communications Manager,2014-02-19,2014-02-19,1,Richard Lavergne
Richard Leger,"Senior Advisor, Official Languages",2019-04-11,2023-07-18,110,"Richard Leger, Richard Léger"
Richard Legere,Officer,2020-07-06,2020-07-16,3,Richard Legere
